地名,区划码,县级,县级码,县级类,地级,地级码,地级类,省级,省级码,省级类,曾用名,备注,ENG_NAME,VAR_NAME,code,NAME_3,VAR_NAME3,GID_3,TYPE_3,NAME_2,VAR_NAME2,GID_2,TYPE_2,NAME_1,VAR_NAME1,GID_1,TYPE_1,year,ag_burn_count
北票市,211381.0,北票市,211381.0,县级市,朝阳市,211300.0,地级市,辽宁省,210000.0,省,,,Beipiao,Běi Piào,211381.0,Beipiao,BěiPiào,211381.0,,Chaoyang,,211300.0,,Liaoning,,210000.0,Province,2015.0,0
北塔区,430511.0,北塔区,430511.0,市辖区,邵阳市,430500.0,地级市,湖南省,430000.0,省,,,Beita,Běi Tǎ,430511.0,Beita,BěiTǎ,430511.0,,Shaoyang,Shào Yáng,430500.0,,Hunan,,430000.0,Province,2015.0,0
北屯市,659005.0,北屯市,659005.0,县级市,不统计,0.0,不统计,新疆维吾尔自治区,650000.0,自治区,,"省直辖市,省直管,是县级单位",Beitun,,659005.0,Beitun,,659005.0,,NULL,NULL,0.0,NULL,Xinjiang,Xīn Jiāng,650000.0,,2015.0,0
北镇市,210782.0,北镇市,210782.0,县级市,锦州市,210700.0,地级市,辽宁省,210000.0,省,,,Beizhen,Běi Zhèn,210782.0,Beizhen,BěiZhèn,210782.0,,Jinzhou,Jǐn Zhōu,210700.0,,Liaoning,,210000.0,Province,2015.0,0
本溪满族自治县,210521.0,本溪满族自治县,210521.0,自治县,本溪市,210500.0,地级市,辽宁省,210000.0,省,,,Benximanzu,Běn Xī Mǎn Zú,210521.0,Benximanzu,BěnXīMǎnZú,210521.0,,Benxi,Běn Xī,210500.0,,Liaoning,,210000.0,Province,2015.0,0
比如县,540622.0,比如县,540622.0,县,那曲地区,542400.0,地区,西藏自治区,540000.0,自治区,,,Biru,Bǐ Rú,540622.0,Biru,BǐRú,540622.0,,Naqu,,542400.0,Prefecture,Xizang,,540000.0,,2015.0,0
碧江区,520602.0,碧江区,520602.0,市辖区,铜仁市,520600.0,地级市,贵州省,520000.0,省,,,Bijiang,Bì Jiāng,520602.0,Bijiang,BìJiāng,520602.0,,Tongren,Tóng Rén,520600.0,,Guizhou,Guì Zhōu,520000.0,Province,2015.0,0
璧山区,500120.0,璧山区,500120.0,市辖区,不统计,0.0,不统计,重庆市,500000.0,直辖市,璧山县,2014年撤销璧山县，设立璧山区,Bishan,Bì Shān,500120.0,Bishan,BìShān,500120.0,,NULL,NULL,0.0,NULL,Chongqing,,500000.0,,2015.0,0
边坝县,540330.0,边坝县,540330.0,县,昌都市,540300.0,地级市,西藏自治区,540000.0,自治区,,,Bianba,,540330.0,Bianba,,540330.0,,Changdu,,540300.0,,Xizang,,540000.0,,2015.0,0
宾川县,532924.0,宾川县,532924.0,县,大理白族自治州,532900.0,自治州,云南省,530000.0,省,,,Binchuan,Bīn Chuān,532924.0,Binchuan,BīnChuān,532924.0,,Dalibaizu,,532900.0,,Yunnan,,530000.0,Province,2015.0,0
宾县,230125.0,宾县,230125.0,县,哈尔滨市,230100.0,地级市,黑龙江省,230000.0,省,,,Binxian,Bīn Xiàn,230125.0,Binxian,BīnXiàn,230125.0,,Haerbin,,230100.0,,Heilongjiang,Hēi Lóng Jiāng,230000.0,Province,2015.0,344
宾阳县,450126.0,宾阳县,450126.0,县,南宁市,450100.0,地级市,广西壮族自治区,450000.0,自治区,,,Binyang,Bīn Yáng,450126.0,Binyang,BīnYáng,450126.0,,Nanning,,450100.0,,Guangxi,,450000.0,,2015.0,0
彬县,610427.0,彬县,610427.0,县,咸阳市,610400.0,地级市,陕西省,610000.0,省,,,Binxian,Bīn Xiàn,610427.0,Binxian,Bīn Xiàn,610427.0,,Xianyang,Xián Yáng,610400.0,,Shanxi,Shǎn Xī,610000.0,Province,2015.0,0
滨城区,371602.0,滨城区,371602.0,市辖区,滨州市,371600.0,地级市,山东省,370000.0,省,,,Bincheng,Bīn Chéng,371602.0,Bincheng,BīnChéng,371602.0,,Binzhou,Bīn Zhōu,371600.0,,Shandong,Shān Dōng,370000.0,Province,2015.0,0
滨海县,320922.0,滨海县,320922.0,县,盐城市,320900.0,地级市,江苏省,320000.0,省,,,Binhai,Bīn Hǎi,320922.0,Binhai,BīnHǎi,320922.0,,Yancheng,Yán Chéng,320900.0,,Jiangsu,Jiāng Sū,320000.0,Province,2015.0,0
滨海新区,120116.0,滨海新区,120116.0,市辖区,不统计,0.0,不统计,天津市,120000.0,直辖市,,,Binhaixin,Bīn Hǎi Xīn,120116.0,Binhaixin,BīnHǎiXīn,120116.0,,NULL,NULL,0.0,NULL,Tianjin,Tiān Jīn,120000.0,,2015.0,0
滨湖区,320211.0,滨湖区,320211.0,市辖区,无锡市,320200.0,地级市,江苏省,320000.0,省,,,Binhu,Bīn Hú,320211.0,Binhu,BīnHú,320211.0,,Wuxi,,320200.0,,Jiangsu,Jiāng Sū,320000.0,Province,2015.0,0
滨江区,330108.0,滨江区,330108.0,市辖区,杭州市,330100.0,地级市,浙江省,330000.0,省,,,Binjiang,Bīn Jiāng,330108.0,Binjiang,BīnJiāng,330108.0,,Hangzhou,Háng Zhōu,330100.0,,Zhejiang,Zhè Jiāng,330000.0,Province,2015.0,0
波密县,540424.0,波密县,540424.0,县,林芝市,540400.0,地级市,西藏自治区,540000.0,自治区,,,Bomi,Bō Mì,540424.0,Bomi,BōMì,540424.0,,Linzhi,Lín Zhī,540400.0,,Xizang,,540000.0,,2015.0,0
遵义县,520321.0,遵义县,520321.0,县,遵义市,520300.0,地级市,贵州省,520000.0,省,,,Bozhou,Bō Zhōu,520321.0,Bozhou,BōZhōu,520321.0,,Zunyi,Zūn Yì,520300.0,,Guizhou,Guì Zhōu,520000.0,Province,2015.0,0
勃利县,230921.0,勃利县,230921.0,县,七台河市,230900.0,地级市,黑龙江省,230000.0,省,,,Boli,Bó Lì,230921.0,Boli,BóLì,230921.0,,Qitaihe,,230900.0,,Heilongjiang,Hēi Lóng Jiāng,230000.0,Province,2015.0,890
博爱县,410822.0,博爱县,410822.0,县,焦作市,410800.0,地级市,河南省,410000.0,省,,,Boai,,410822.0,Boai,,410822.0,,Jiaozuo,,410800.0,,Henan,,410000.0,Province,2015.0,0
博白县,450923.0,博白县,450923.0,县,玉林市,450900.0,地级市,广西壮族自治区,450000.0,自治区,,,Bobai,Bó Bái,450923.0,Bobai,BóBái,450923.0,,Yulin,Yù Lín,450900.0,,Guangxi,,450000.0,,2015.0,0
博湖县,652829.0,博湖县,652829.0,县,巴音郭楞蒙古自治州,652800.0,自治州,新疆维吾尔自治区,650000.0,自治区,,,Bohu,Bó Hú,652829.0,Bohu,BóHú,652829.0,,Bayinguolengmenggu,,652800.0,,Xinjiang,Xīn Jiāng,650000.0,,2015.0,0
博乐市,652701.0,博乐市,652701.0,县级市,博尔塔拉蒙古自治州,652700.0,自治州,新疆维吾尔自治区,650000.0,自治区,,,Bole,,652701.0,Bole,,652701.0,,Boertalamenggu,,652700.0,,Xinjiang,Xīn Jiāng,650000.0,,2015.0,0
博罗县,441322.0,博罗县,441322.0,县,惠州市,441300.0,地级市,广东省,440000.0,省,,,Boluo,Bó Luó,441322.0,Boluo,BóLuó,441322.0,,Huizhou,Huì Zhōu,441300.0,,Guangdong,,440000.0,Province,2015.0,0
博山区,370304.0,博山区,370304.0,市辖区,淄博市,370300.0,地级市,山东省,370000.0,省,,,Boshan,Bó Shān,370304.0,Boshan,BóShān,370304.0,,Zibo,Zī Bó,370300.0,,Shandong,Shān Dōng,370000.0,Province,2015.0,0
博望区,340506.0,博望区,340506.0,市辖区,马鞍山市,340500.0,地级市,安徽省,340000.0,省,,,Bowang,Bó Wàng,340506.0,Bowang,BóWàng,340506.0,,Maanshan,,340500.0,,Anhui,,340000.0,Province,2015.0,0
博兴县,371625.0,博兴县,371625.0,县,滨州市,371600.0,地级市,山东省,370000.0,省,,,Boxing,,371625.0,Boxing,,371625.0,,Binzhou,Bīn Zhōu,371600.0,,Shandong,Shān Dōng,370000.0,Province,2015.0,0
博野县,130637.0,博野县,130637.0,县,保定市,130600.0,地级市,河北省,130000.0,省,,,Boye,Bó Yě,130637.0,Boye,BóYě,130637.0,,Baoding,Bǎo Dìng,130600.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
布尔津县,654321.0,布尔津县,654321.0,县,阿勒泰地区,654300.0,地区,新疆维吾尔自治区,650000.0,自治区,,,Buerjin,,654321.0,Buerjin,,654321.0,,Aletai,,654300.0,Prefecture,Xinjiang,Xīn Jiāng,650000.0,,2015.0,0
布拖县,513429.0,布拖县,513429.0,县,凉山彝族自治州,513400.0,自治州,四川省,510000.0,省,,,Butuo,Bù Tuō,513429.0,Butuo,BùTuō,513429.0,,Liangshanyizu,,513400.0,,Sichuan,Sì Chuān,510000.0,Province,2015.0,0
蔡甸区,420114.0,蔡甸区,420114.0,市辖区,武汉市,420100.0,地级市,湖北省,420000.0,省,,,Caidian,Cài Diàn,420114.0,Caidian,CàiDiàn,420114.0,,Wuhan,Wǔ Hàn,420100.0,,Hubei,Hú Běi,420000.0,Province,2015.0,0
仓山区,350104.0,仓山区,350104.0,市辖区,福州市,350100.0,地级市,福建省,350000.0,省,,,Cangshan,Cāng Shān,350104.0,Cangshan,CāngShān,350104.0,,Fuzhou,Fú Zhōu,350100.0,,Fujian,Fú Jiàn,350000.0,Province,2015.0,0
苍南县,330327.0,苍南县,330327.0,县,温州市,330300.0,地级市,浙江省,330000.0,省,,,Cangnan,,330327.0,Cangnan,,330327.0,,Wenzhou,Wēn Zhōu,330300.0,,Zhejiang,Zhè Jiāng,330000.0,Province,2015.0,0
苍梧县,450421.0,苍梧县,450421.0,县,梧州市,450400.0,地级市,广西壮族自治区,450000.0,自治区,,,Cangwu,Cāng Wú,450421.0,Cangwu,CāngWú,450421.0,,Wuzhou,Wú Zhōu,450400.0,,Guangxi,,450000.0,,2015.0,0
苍溪县,510824.0,苍溪县,510824.0,县,广元市,510800.0,地级市,四川省,510000.0,省,,,Cangxi,Cāng Xī,510824.0,Cangxi,CāngXī,510824.0,,Guangyuan,,510800.0,,Sichuan,Sì Chuān,510000.0,Province,2015.0,0
沧县,130921.0,沧县,130921.0,县,沧州市,130900.0,地级市,河北省,130000.0,省,,,Cangxian,Cāng Xiàn,130921.0,Cangxian,CāngXiàn,130921.0,,Cangzhou,Cāng Zhōu,130900.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
沧源佤族自治县,530927.0,沧源佤族自治县,530927.0,自治县,临沧市,530900.0,地级市,云南省,530000.0,省,,,Cangyuanwazu,Cāng Yuán Wǎ Zú,530927.0,Cangyuanwazu,CāngYuánWǎZú,530927.0,,Lincang,Lín Cāng,530900.0,,Yunnan,,530000.0,Province,2015.0,0
曹妃甸区,130209.0,曹妃甸区,130209.0,市辖区,唐山市,130200.0,地级市,河北省,130000.0,省,,,Caofeidian,Cáo Fēi Diàn,130209.0,Caofeidian,CáoFēiDiàn,130209.0,,Tangshan,Táng Shān,130200.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
曹县,371721.0,曹县,371721.0,县,菏泽市,371700.0,地级市,山东省,370000.0,省,,,Caoxian,Cáo Xiàn,371721.0,Caoxian,CáoXiàn,371721.0,,Heze,Hé Zé,371700.0,,Shandong,Shān Dōng,370000.0,Province,2015.0,0
册亨县,522327.0,册亨县,522327.0,县,黔西南布依族苗族自治州,522300.0,自治州,贵州省,520000.0,省,,,Ceheng,Cè Hēng,522327.0,Ceheng,CèHēng,522327.0,,Qianxinanbuyizumiaozu,,522300.0,,Guizhou,Guì Zhōu,520000.0,Province,2015.0,0
策勒县,653225.0,策勒县,653225.0,县,和田地区,653200.0,地区,新疆维吾尔自治区,650000.0,自治区,,,Cele,,653225.0,Cele,,653225.0,,Hetian,,653200.0,Prefecture,Xinjiang,Xīn Jiāng,650000.0,,2015.0,0
岑巩县,522626.0,岑巩县,522626.0,县,黔东南苗族侗族自治州,522600.0,自治州,贵州省,520000.0,省,,,Cengong,Cén Gǒng,522626.0,Cengong,CénGǒng,522626.0,,Qiandongnanmiaozudongzu,,522600.0,,Guizhou,Guì Zhōu,520000.0,Province,2015.0,0
岑溪市,450481.0,岑溪市,450481.0,县级市,梧州市,450400.0,地级市,广西壮族自治区,450000.0,自治区,,,Cenxi,Cén Xī,450481.0,Cenxi,CénXī,450481.0,,Wuzhou,Wú Zhōu,450400.0,,Guangxi,,450000.0,,2015.0,0
曾都区,421303.0,曾都区,421303.0,市辖区,随州市,421300.0,地级市,湖北省,420000.0,省,,,Zengdu,,421303.0,Zengdu,,421303.0,,Suizhou,Suí Zhōu,421300.0,,Hubei,Hú Běi,420000.0,Province,2015.0,0
茶陵县,430224.0,茶陵县,430224.0,县,株洲市,430200.0,地级市,湖南省,430000.0,省,,,Chaling,Chá Líng,430224.0,Chaling,CháLíng,430224.0,,Zhuzhou,Zhū Zhōu,430200.0,,Hunan,,430000.0,Province,2015.0,0
察布查尔锡伯自治县,654022.0,察布查尔锡伯自治县,654022.0,自治县,伊犁哈萨克自治州,654000.0,自治州,新疆维吾尔自治区,650000.0,自治区,,,Chabuchaerxibo,,654022.0,Chabuchaerxibo,,654022.0,,Yilihasake,,654000.0,,Xinjiang,Xīn Jiāng,650000.0,,2015.0,0
察哈尔右翼后旗,150928.0,察哈尔右翼后旗,150928.0,旗,乌兰察布市,150900.0,地级市,内蒙古自治区,150000.0,自治区,,,Chaharrightrearbanner,Chahar Right Rear Banner,150928.0,Chaharrightrearbanner,ChaharRightRearBanner,150928.0,,Wulanchabu,,150900.0,,Neimenggu,,150000.0,,2015.0,0
察哈尔右翼前旗,150926.0,察哈尔右翼前旗,150926.0,旗,乌兰察布市,150900.0,地级市,内蒙古自治区,150000.0,自治区,,,Chaharrightfrontbanner,Chahar Right Front Banner,150926.0,Chaharrightfrontbanner,ChaharRightFrontBanner,150926.0,,Wulanchabu,,150900.0,,Neimenggu,,150000.0,,2015.0,0
察哈尔右翼中旗,150927.0,察哈尔右翼中旗,150927.0,旗,乌兰察布市,150900.0,地级市,内蒙古自治区,150000.0,自治区,,,Chaharrightmiddlebanner,Chahar Right Middle Banner,150927.0,Chaharrightmiddlebanner,ChaharRightMiddleBanner,150927.0,,Wulanchabu,,150900.0,,Neimenggu,,150000.0,,2015.0,0
察雅县,540325.0,察雅县,540325.0,县,昌都市,540300.0,地级市,西藏自治区,540000.0,自治区,,,Chaya,Chá Yǎ,540325.0,Chaya,CháYǎ,540325.0,,Changdu,,540300.0,,Xizang,,540000.0,,2015.0,0
察隅县,540425.0,察隅县,540425.0,县,林芝市,540400.0,地级市,西藏自治区,540000.0,自治区,,,Chayu,Chá Yú,540425.0,Chayu,CháYú,540425.0,,Linzhi,Lín Zhī,540400.0,,Xizang,,540000.0,,2015.0,0
九江县,360421.0,九江县,360421.0,县,九江市,360400.0,地级市,江西省,360000.0,省,,,Jiujiangxian,Jiǔ Jiāng Xiàn,360421.0,Jiujiangxian,Jiǔ Jiāng Xiàn,360421.0,,Jiujiang,Jiǔ Jiāng,360400.0,,Jiangxi,Jiāng Xī,360000.0,Province,2015.0,0
禅城区,440604.0,禅城区,440604.0,市辖区,佛山市,440600.0,地级市,广东省,440000.0,省,,,Chancheng,,440604.0,Chancheng,,440604.0,,Foshan,,440600.0,,Guangdong,,440000.0,Province,2015.0,0
瀍河回族区,410304.0,瀍河回族区,410304.0,市辖区,洛阳市,410300.0,地级市,河南省,410000.0,省,,,Chanhehuizu,Chán Hé Huí Zú,410304.0,Chanhehuizu,ChánHéHuíZú,410304.0,,Luoyang,Luò Yáng,410300.0,,Henan,,410000.0,Province,2015.0,0
昌吉市,652301.0,昌吉市,652301.0,县级市,昌吉回族自治州,652300.0,自治州,新疆维吾尔自治区,650000.0,自治区,,,Changji,Chāng Jí,652301.0,Changji,ChāngJí,652301.0,,Changjihuizu,Chāng Jí Huí Zú,652300.0,,Xinjiang,Xīn Jiāng,650000.0,,2015.0,0
昌江黎族自治县,469026.0,昌江黎族自治县,469026.0,自治县,不统计,0.0,不统计,海南省,460000.0,省,,"省直辖县,省直管,是县级单位",Changjianglizu,Chāng Jiāng Lí Zú,469026.0,Changjianglizu,ChāngJiāngLíZú,469026.0,,NULL,NULL,0.0,NULL,Hainan,,460000.0,Province,2015.0,0
昌江区,360202.0,昌江区,360202.0,市辖区,景德镇市,360200.0,地级市,江西省,360000.0,省,,,Changjiang,Chāng Jiāng,360202.0,Changjiang,ChāngJiāng,360202.0,,Jingdezhen,Jǐng Dé Zhèn,360200.0,,Jiangxi,Jiāng Xī,360000.0,Province,2015.0,0
昌乐县,370725.0,昌乐县,370725.0,县,潍坊市,370700.0,地级市,山东省,370000.0,省,,,Changle,,370725.0,Changle,,370725.0,,Weifang,,370700.0,,Shandong,Shān Dōng,370000.0,Province,2015.0,0
昌黎县,130322.0,昌黎县,130322.0,县,秦皇岛市,130300.0,地级市,河北省,130000.0,省,,,Changli,Chāng Lí,130322.0,Changli,ChāngLí,130322.0,,Qinhuangdao,Qín Huáng Dǎo,130300.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
昌宁县,530524.0,昌宁县,530524.0,县,保山市,530500.0,地级市,云南省,530000.0,省,,,Changning,,530524.0,Changning,,530524.0,,Baoshan,Bǎo Shān,530500.0,,Yunnan,,530000.0,Province,2015.0,0
昌平区,110114.0,昌平区,110114.0,市辖区,不统计,0.0,不统计,北京市,110000.0,直辖市,,,Changping,Chāng Píng,110114.0,Changping,ChāngPíng,110114.0,,NULL,NULL,0.0,NULL,Beijing,Běi Jīng,110000.0,,2015.0,0
昌图县,211224.0,昌图县,211224.0,县,铁岭市,211200.0,地级市,辽宁省,210000.0,省,,,Changtu,Chāng Tú,211224.0,Changtu,ChāngTú,211224.0,,Tieling,Tiě Lǐng,211200.0,,Liaoning,,210000.0,Province,2015.0,0
昌邑区,220202.0,昌邑区,220202.0,市辖区,吉林市,220200.0,地级市,吉林省,220000.0,省,,,Changyi,Chāng Yì,220202.0,Changyi,ChāngYì,220202.0,,Jilin,Jí Lín,220200.0,,Jilin,Jí Lín,220000.0,Province,2015.0,0
昌邑市,370786.0,昌邑市,370786.0,县级市,潍坊市,370700.0,地级市,山东省,370000.0,省,,,Changyi,Chāng Yì,370786.0,Changyi,ChāngYì,370786.0,,Weifang,,370700.0,,Shandong,Shān Dōng,370000.0,Province,2015.0,0
常宁市,430482.0,常宁市,430482.0,县级市,衡阳市,430400.0,地级市,湖南省,430000.0,省,,,Changning,,430482.0,Changning,,430482.0,,Hengyang,Héng Yáng,430400.0,,Hunan,,430000.0,Province,2015.0,0
常山县,330822.0,常山县,330822.0,县,衢州市,330800.0,地级市,浙江省,330000.0,省,,,Changshan,Cháng Shān,330822.0,Changshan,ChángShān,330822.0,,Quzhou,Qú Zhōu,330800.0,,Zhejiang,Zhè Jiāng,330000.0,Province,2015.0,0
常熟市,320581.0,常熟市,320581.0,县级市,苏州市,320500.0,地级市,江苏省,320000.0,省,,,Changshu,,320581.0,Changshu,,320581.0,,Suzhou,Sū Zhōu,320500.0,,Jiangsu,Jiāng Sū,320000.0,Province,2015.0,0
巢湖市,340181.0,巢湖市,340181.0,县级市,合肥市,340100.0,地级市,安徽省,340000.0,省,,,Chaohu,Cháo Hú,340181.0,Chaohu,CháoHú,340181.0,,Hefei,,340100.0,,Anhui,,340000.0,Province,2015.0,0
朝天区,510812.0,朝天区,510812.0,市辖区,广元市,510800.0,地级市,四川省,510000.0,省,,,Chaotian,,510812.0,Chaotian,,510812.0,,Guangyuan,,510800.0,,Sichuan,Sì Chuān,510000.0,Province,2015.0,0
朝阳县,211321.0,朝阳县,211321.0,县,朝阳市,211300.0,地级市,辽宁省,210000.0,省,,,Chaoyang,,211321.0,Chaoyang,,211321.0,,Chaoyang,,211300.0,,Liaoning,,210000.0,Province,2015.0,0
潮南区,440514.0,潮南区,440514.0,市辖区,汕头市,440500.0,地级市,广东省,440000.0,省,,,Chaonan,,440514.0,Chaonan,,440514.0,,Shantou,,440500.0,,Guangdong,,440000.0,Province,2015.0,0
潮阳区,440513.0,潮阳区,440513.0,市辖区,汕头市,440500.0,地级市,广东省,440000.0,省,,,Chaoyang,Cháo Yáng,440513.0,Chaoyang,CháoYáng,440513.0,,Shantou,,440500.0,,Guangdong,,440000.0,Province,2015.0,0
辰溪县,431223.0,辰溪县,431223.0,县,怀化市,431200.0,地级市,湖南省,430000.0,省,,,Chenxi,Chén Xī,431223.0,Chenxi,ChénXī,431223.0,,Huaihua,,431200.0,,Hunan,,430000.0,Province,2015.0,0
陈巴尔虎旗,150725.0,陈巴尔虎旗,150725.0,旗,呼伦贝尔市,150700.0,地级市,内蒙古自治区,150000.0,自治区,,,Chenbaerhu,,150725.0,Chenbaerhu,,150725.0,,Hulunbeier,,150700.0,,Neimenggu,,150000.0,,2015.0,0
陈仓区,610304.0,陈仓区,610304.0,市辖区,宝鸡市,610300.0,地级市,陕西省,610000.0,省,,,Chencang,Chén Cāng,610304.0,Chencang,ChénCāng,610304.0,,Baoji,Bǎo Jī,610300.0,,Shanxi,Shǎn Xī,610000.0,Province,2015.0,0
称多县,632723.0,称多县,632723.0,县,玉树藏族自治州,632700.0,自治州,青海省,630000.0,省,,,Chengduo,,632723.0,Chengduo,,632723.0,,Yushuzangzu,,632700.0,,Qinghai,Qīng Hǎi,630000.0,Province,2015.0,0
成安县,130424.0,成安县,130424.0,县,邯郸市,130400.0,地级市,河北省,130000.0,省,,,Chengan,,130424.0,Chengan,,130424.0,,Handan,Hán Dān,130400.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
成华区,510108.0,成华区,510108.0,市辖区,成都市,510100.0,地级市,四川省,510000.0,省,,,Chenghua,,510108.0,Chenghua,,510108.0,,Chengdu,,510100.0,,Sichuan,Sì Chuān,510000.0,Province,2015.0,0
成武县,371723.0,成武县,371723.0,县,菏泽市,371700.0,地级市,山东省,370000.0,省,,,Chengwu,Chéng Wǔ,371723.0,Chengwu,ChéngWǔ,371723.0,,Heze,Hé Zé,371700.0,,Shandong,Shān Dōng,370000.0,Province,2015.0,0
成县,621221.0,成县,621221.0,县,陇南市,621200.0,地级市,甘肃省,620000.0,省,,,Chengxian,Chéng Xiàn,621221.0,Chengxian,ChéngXiàn,621221.0,,Longnan,,621200.0,,Gansu,Gān Sù,620000.0,Province,2015.0,0
呈贡区,530114.0,呈贡区,530114.0,市辖区,昆明市,530100.0,地级市,云南省,530000.0,省,,,Chenggong,Chéng Gòng,530114.0,Chenggong,ChéngGòng,530114.0,,Kunming,Kūn Míng,530100.0,,Yunnan,,530000.0,Province,2015.0,0
承德县,130821.0,承德县,130821.0,县,承德市,130800.0,地级市,河北省,130000.0,省,,,Chengde,Chéng Dé,130821.0,Chengde,ChéngDé,130821.0,,Chengde,Chéng Dé,130800.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
城北区,630105.0,城北区,630105.0,市辖区,西宁市,630100.0,地级市,青海省,630000.0,省,,,Chengbei,Chéng Běi,630105.0,Chengbei,ChéngBěi,630105.0,,Xining,,630100.0,,Qinghai,Qīng Hǎi,630000.0,Province,2015.0,0
城步苗族自治县,430529.0,城步苗族自治县,430529.0,自治县,邵阳市,430500.0,地级市,湖南省,430000.0,省,,,Chengbumiaozu,Chéng Bù Miáo Zú,430529.0,Chengbumiaozu,ChéngBùMiáoZú,430529.0,,Shaoyang,Shào Yáng,430500.0,,Hunan,,430000.0,Province,2015.0,0
城东区,630102.0,城东区,630102.0,市辖区,西宁市,630100.0,地级市,青海省,630000.0,省,,,Chengdong,Chéng Dōng,630102.0,Chengdong,ChéngDōng,630102.0,,Xining,,630100.0,,Qinghai,Qīng Hǎi,630000.0,Province,2015.0,0
城固县,610722.0,城固县,610722.0,县,汉中市,610700.0,地级市,陕西省,610000.0,省,,,Chenggu,Chéng Gù,610722.0,Chenggu,ChéngGù,610722.0,,Hanzhong,,610700.0,,Shanxi,Shǎn Xī,610000.0,Province,2015.0,0
城口县,500229.0,城口县,500229.0,县,不统计,0.0,不统计,重庆市,500000.0,直辖市,,,Chengkou,Chéng Kǒu,500229.0,Chengkou,ChéngKǒu,500229.0,,NULL,NULL,0.0,NULL,Chongqing,,500000.0,,2015.0,0
城西区,630104.0,城西区,630104.0,市辖区,西宁市,630100.0,地级市,青海省,630000.0,省,,,Chengxi,Chéng Xī,630104.0,Chengxi,ChéngXī,630104.0,,Xining,,630100.0,,Qinghai,Qīng Hǎi,630000.0,Province,2015.0,0
城厢区,350302.0,城厢区,350302.0,市辖区,莆田市,350300.0,地级市,福建省,350000.0,省,,,Chengxiang,Chéng Xiāng,350302.0,Chengxiang,ChéngXiāng,350302.0,,Putian,Pú Tián,350300.0,,Fujian,Fú Jiàn,350000.0,Province,2015.0,0
城阳区,370214.0,城阳区,370214.0,市辖区,青岛市,370200.0,地级市,山东省,370000.0,省,,,Chengyang,Chéng Yáng,370214.0,Chengyang,ChéngYáng,370214.0,,Qingdao,Qīng Dǎo,370200.0,,Shandong,Shān Dōng,370000.0,Province,2015.0,0
城子河区,230306.0,城子河区,230306.0,市辖区,鸡西市,230300.0,地级市,黑龙江省,230000.0,省,,,Chengzihe,,230306.0,Chengzihe,,230306.0,,Jixi,Jī Xī,230300.0,,Heilongjiang,Hēi Lóng Jiāng,230000.0,Province,2015.0,0
澄城县,610525.0,澄城县,610525.0,县,渭南市,610500.0,地级市,陕西省,610000.0,省,,,Chengcheng,,610525.0,Chengcheng,,610525.0,,Weinan,,610500.0,,Shanxi,Shǎn Xī,610000.0,Province,2015.0,0
澄海区,440515.0,澄海区,440515.0,市辖区,汕头市,440500.0,地级市,广东省,440000.0,省,,,Chenghai,,440515.0,Chenghai,,440515.0,,Shantou,,440500.0,,Guangdong,,440000.0,Province,2015.0,0
澄江县,530422.0,澄江县,530422.0,县,玉溪市,530400.0,地级市,云南省,530000.0,省,,,Chengjiang,,530422.0,Chengjiang,,530422.0,County,Yuxi,Yù Xī,530400.0,,Yunnan,,530000.0,Province,2015.0,0
