地名,year,fire_count,frp_sum,frp_mean
芒市,2017,23,239.2,10.4
芒市,2018,18,168.5,9.361111
芒市,2019,11,104.5,9.5
芒康县,2010,15,434.6,28.973333
芒康县,2011,9,327.7,36.411114
芒康县,2012,40,2136.0,53.4
芒康县,2013,5,99.0,19.8
芒康县,2014,2,54.5,27.25
芒康县,2015,16,2183.3,136.45625
芒康县,2016,3,136.0,45.333332
芒康县,2017,3,22.9,7.633333
芒康县,2018,1,6.1,6.1
芒康县,2019,2,237.5,118.75
芗城区,2010,4,43.1,10.775
芗城区,2011,7,63.6,9.085714
芗城区,2012,1,9.0,9.0
芗城区,2013,7,75.7,10.814285
芗城区,2014,1,13.5,13.5
芗城区,2015,1,11.1,11.1
芗城区,2016,2,18.5,9.25
芗城区,2017,4,42.1,10.525
芗城区,2018,1,8.8,8.8
芗城区,2019,1,11.6,11.6
芙蓉区,2010,1,3.6,3.6
芙蓉区,2011,1,6.3,6.3
芙蓉区,2013,3,31.7,10.566667
芙蓉区,2019,1,11.5,11.5
芜湖县,2010,14,309.1,22.078571
芜湖县,2011,7,57.1,8.157143
芜湖县,2012,16,184.2,11.5125
芜湖县,2013,18,157.8,8.766666
芜湖县,2014,4,35.4,8.85
芜湖县,2015,15,157.0,10.466666
芜湖县,2016,6,86.0,14.333333
芜湖县,2017,9,82.4,9.155556
芜湖县,2018,12,156.90001,13.075001
芜湖县,2019,14,123.3,8.807143
芝罘区,2010,8,106.4,13.3
芝罘区,2011,3,26.3,8.766666
芝罘区,2012,21,243.5,11.595238
芝罘区,2013,15,161.6,10.773334
芝罘区,2014,12,367.5,30.625
芝罘区,2015,5,59.199997,11.839999
芝罘区,2016,8,94.8,11.85
芝罘区,2017,5,51.7,10.34
芝罘区,2018,3,28.599998,9.533333
芝罘区,2019,7,69.4,9.914286
芦山县,2011,6,71.0,11.833333
芦山县,2012,5,40.0,8.0
芦山县,2013,14,248.59999,17.757143
芦山县,2014,1,12.0,12.0
芦山县,2015,10,198.8,19.880001
芦山县,2017,1,4.2,4.2
芦淞区,2010,7,74.9,10.7
芦淞区,2011,8,181.6,22.7
芦淞区,2012,2,25.7,12.85
芦淞区,2013,6,137.5,22.916666
芦淞区,2014,9,105.7,11.744444
芦淞区,2015,1,7.8,7.8
芦淞区,2016,3,46.5,15.5
芦淞区,2018,1,5.7,5.7
芦溪县,2010,8,129.0,16.125
芦溪县,2011,9,299.1,33.233334
芦溪县,2012,12,225.29999,18.775
芦溪县,2013,9,161.7,17.966667
芦溪县,2014,16,203.2,12.7
芦溪县,2015,4,26.400002,6.6000004
芦溪县,2016,16,246.90001,15.431251
芦溪县,2017,6,97.8,16.300001
芦溪县,2018,5,63.0,12.6
芦溪县,2019,8,93.2,11.65
芮城县,2010,8,153.1,19.1375
芮城县,2011,10,164.3,16.43
芮城县,2012,5,97.0,19.4
芮城县,2013,12,272.9,22.741667
芮城县,2014,1,15.3,15.3
芮城县,2015,7,73.2,10.457143
芮城县,2016,12,140.7,11.724999
芮城县,2017,11,83.6,7.6
芮城县,2018,20,245.1,12.255
芮城县,2019,20,228.2,11.41
花垣县,2010,2,28.5,14.25
花垣县,2011,5,63.9,12.780001
花垣县,2012,9,76.6,8.511111
花垣县,2013,6,63.6,10.599999
花垣县,2014,2,15.2,7.6
花垣县,2015,1,16.1,16.1
花垣县,2016,1,11.9,11.9
花垣县,2017,3,27.9,9.3
花垣县,2019,1,10.8,10.8
花山区,2010,21,168.4,8.019048
花山区,2011,16,115.8,7.2375
花山区,2012,21,210.6,10.028572
花山区,2013,19,197.4,10.389473
花山区,2014,7,55.5,7.928571
花山区,2015,8,49.1,6.1375
花山区,2016,8,67.8,8.475
花山区,2017,9,65.200005,7.244445
花山区,2018,10,86.4,8.64
花山区,2019,7,59.100002,8.442858
花溪区,2010,60,2030.7,33.844997
花溪区,2011,3,51.8,17.266666
花溪区,2012,12,411.4,34.283333
花溪区,2013,18,214.3,11.905556
花溪区,2014,36,726.9,20.191668
花溪区,2015,16,311.3,19.45625
花溪区,2016,18,220.5,12.25
花溪区,2017,8,91.3,11.4125
花溪区,2018,48,901.9,18.789583
花溪区,2019,19,389.5,20.5
花都区,2010,17,125.9,7.4058824
花都区,2011,17,486.6,28.62353
花都区,2012,18,316.3,17.572222
花都区,2013,9,130.8,14.533334
花都区,2014,8,76.7,9.5875
花都区,2015,17,226.4,13.317647
花都区,2016,4,51.0,12.75
花都区,2017,5,57.399998,11.48
花都区,2018,6,72.7,12.116666
花都区,2019,5,43.2,8.64
芷江侗族自治县,2010,63,903.6,14.342856
芷江侗族自治县,2011,33,365.9,11.087878
芷江侗族自治县,2012,14,297.6,21.257143
芷江侗族自治县,2013,75,915.7,12.209333
芷江侗族自治县,2014,20,265.8,13.289999
芷江侗族自治县,2015,8,61.8,7.725
芷江侗族自治县,2016,17,238.8,14.047059
芷江侗族自治县,2017,1,18.4,18.4
芷江侗族自治县,2019,6,99.5,16.583334
苍南县,2010,17,352.5,20.735294
苍南县,2011,39,1105.8,28.353848
苍南县,2012,19,269.9,14.205263
苍南县,2013,68,1508.9,22.189707
苍南县,2014,33,398.8,12.084848
苍南县,2015,13,242.2,18.63077
苍南县,2016,12,215.1,17.925001
苍南县,2017,23,482.2,20.965218
苍南县,2018,14,289.4,20.671429
苍南县,2019,3,30.400002,10.133334
苍梧县,2010,42,723.0,17.214285
苍梧县,2011,80,1126.9,14.08625
苍梧县,2012,65,928.8,14.28923
苍梧县,2013,134,2214.5,16.52612
苍梧县,2014,149,2959.1,19.859732
苍梧县,2015,123,1955.7,15.9
苍梧县,2016,129,2026.4,15.708528
苍梧县,2017,154,2498.0,16.22078
苍梧县,2018,124,2398.8,19.345161
苍梧县,2019,28,340.7,12.167857
苍溪县,2010,2,14.700001,7.3500004
苍溪县,2013,8,68.9,8.6125
苍溪县,2014,1,11.9,11.9
苍溪县,2015,9,98.2,10.911111
苍溪县,2017,3,25.9,8.633333
苍溪县,2018,7,44.4,6.3428574
苍溪县,2019,4,33.7,8.425
苏仙区,2010,34,730.7,21.491177
苏仙区,2011,34,568.4,16.717648
苏仙区,2012,7,145.8,20.828571
苏仙区,2013,16,231.3,14.45625
苏仙区,2014,11,382.1,34.736362
苏仙区,2015,5,63.5,12.7
苏仙区,2016,1,5.2,5.2
苏仙区,2017,5,46.6,9.32
苏仙区,2018,3,51.9,17.300001
苏仙区,2019,6,45.7,7.616667
苏家屯区,2010,47,538.4,11.455319
苏家屯区,2011,91,1187.0,13.043956
苏家屯区,2012,31,331.8,10.703225
苏家屯区,2013,66,797.8,12.087878
苏家屯区,2014,179,2632.4,14.706144
苏家屯区,2015,143,1727.9,12.083217
苏家屯区,2016,119,1994.3,16.758823
苏家屯区,2017,154,2721.7,17.673376
苏家屯区,2018,19,191.9,10.099999
苏家屯区,2019,29,483.1,16.65862
苏尼特右旗,2010,4,61.0,15.25
苏尼特右旗,2011,6,39.1,6.5166664
苏尼特右旗,2012,6,51.3,8.55
苏尼特右旗,2013,4,27.4,6.85
苏尼特右旗,2014,9,70.0,7.7777777
苏尼特右旗,2015,3,24.0,8.0
苏尼特右旗,2016,6,92.0,15.333333
苏尼特右旗,2017,3,45.6,15.2
苏尼特右旗,2018,4,35.5,8.875
苏尼特右旗,2019,6,65.6,10.933333
苏尼特左旗,2014,3,69.2,23.066666
苏尼特左旗,2015,1,3.2,3.2
苏尼特左旗,2016,3,85.100006,28.366669
苏尼特左旗,2018,1,6.0,6.0
苏尼特左旗,2019,2,11.2,5.6
若尔盖县,2010,4,111.2,27.8
若尔盖县,2011,8,335.5,41.9375
若尔盖县,2012,2,8.8,4.4
若尔盖县,2013,21,1471.8,70.08572
若尔盖县,2014,14,367.8,26.271427
若尔盖县,2015,14,246.5,17.607143
若尔盖县,2016,12,156.2,13.016666
若尔盖县,2017,10,68.3,6.8300004
若尔盖县,2018,17,136.8,8.047059
若尔盖县,2019,31,451.4,14.56129
若羌县,2014,2,57.7,28.85
若羌县,2015,1,4.1,4.1
若羌县,2016,2,17.6,8.8
英吉沙县,2012,2,13.0,6.5
英吉沙县,2013,1,6.0,6.0
英吉沙县,2014,1,9.6,9.6
英吉沙县,2015,8,66.1,8.2625
英吉沙县,2016,4,67.399994,16.849998
英吉沙县,2017,2,20.5,10.25
英吉沙县,2018,4,24.400002,6.1000004
英吉沙县,2019,8,68.6,8.575
英山县,2010,23,515.1,22.39565
英山县,2011,14,183.9,13.135714
英山县,2012,27,309.4,11.459259
英山县,2013,20,168.4,8.42
英山县,2014,36,496.7,13.797222
英山县,2015,3,32.7,10.900001
英山县,2016,9,238.09999,26.455555
英山县,2017,4,38.6,9.65
英山县,2018,2,18.8,9.4
英山县,2019,13,124.1,9.546154
英德市,2010,81,1691.7,20.885185
英德市,2011,187,4528.1,24.21444
英德市,2012,87,1639.9,18.849426
英德市,2013,103,2546.6,24.724274
英德市,2014,177,2798.4,15.810169
英德市,2015,119,2368.6,19.904203
英德市,2016,90,1683.5,18.705555
英德市,2017,86,1263.1,14.687209
英德市,2018,68,886.2,13.032353
英德市,2019,34,404.4,11.894117
茂南区,2010,4,29.5,7.375
茂南区,2011,7,93.4,13.342857
茂南区,2012,5,47.1,9.42
茂南区,2013,1,5.6,5.6
茂南区,2014,5,53.3,10.66
茂南区,2015,5,52.9,10.58
茂南区,2016,5,39.1,7.8199997
茂南区,2017,12,109.2,9.099999
茂南区,2018,8,72.8,9.1
茂南区,2019,15,134.7,8.98
茂县,2011,1,33.4,33.4
茂县,2013,1,7.0,7.0
茂县,2014,2,17.0,8.5
茂县,2016,2,25.599998,12.799999
茂县,2017,6,231.9,38.649998
茂县,2018,1,7.5,7.5
茂县,2019,3,220.4,73.46667
范县,2010,20,479.3,23.965
范县,2011,10,94.9,9.49
范县,2012,33,505.9,15.330303
范县,2013,46,863.2,18.765217
范县,2014,69,1538.0,22.289856
范县,2015,52,1295.4,24.91154
范县,2016,24,292.8,12.2
范县,2017,21,485.5,23.119047
范县,2018,10,113.4,11.34
范县,2019,14,133.8,9.557143
茄子河区,2010,31,301.0,9.709678
茄子河区,2011,99,1222.7,12.350505
茄子河区,2012,37,510.7,13.802703
茄子河区,2013,59,743.6,12.60339
茄子河区,2014,108,3023.2,27.992592
茄子河区,2015,132,2380.8,18.036364
茄子河区,2016,59,1452.4,24.61695
茄子河区,2017,145,1849.9,12.757931
茄子河区,2018,53,782.1,14.756603
茄子河区,2019,79,1485.8,18.807596
茅箭区,2010,7,69.4,9.914286
茅箭区,2011,4,52.6,13.15
茅箭区,2012,12,166.2,13.849999
茅箭区,2013,8,101.1,12.6375
茅箭区,2014,6,79.7,13.283333
茅箭区,2015,18,264.2,14.677778
茅箭区,2016,12,135.1,11.258334
茅箭区,2017,9,108.8,12.088889
茅箭区,2018,4,52.1,13.025
茅箭区,2019,8,100.8,12.6
茌平县,2010,4,27.8,6.95
茌平县,2011,10,252.5,25.25
茌平县,2012,14,128.0,9.142858
茌平县,2013,26,284.9,10.957692
茌平县,2014,52,572.2,11.003846
茌平县,2015,24,278.69998,11.612499
茌平县,2016,33,373.8,11.327272
茌平县,2017,29,480.5,16.568966
茌平县,2018,17,163.7,9.629412
茌平县,2019,36,408.19998,11.338888
茶陵县,2010,119,3218.1,27.042858
茶陵县,2011,138,4223.5,30.605072
茶陵县,2012,109,2369.1,21.734863
茶陵县,2013,255,9594.9,37.62706
茶陵县,2014,220,6322.9,28.740454
茶陵县,2015,111,4559.0,41.07207
茶陵县,2016,91,2959.5,32.521976
茶陵县,2017,50,645.2,12.904
茶陵县,2018,43,858.2,19.95814
茶陵县,2019,56,1044.4,18.65
荆州区,2010,3,27.6,9.2
荆州区,2011,1,6.2,6.2
荆州区,2012,3,21.3,7.1
荆州区,2013,4,40.4,10.1
荆州区,2014,1,4.1,4.1
荆州区,2015,1,5.5,5.5
荆州区,2016,6,48.9,8.150001
荆州区,2017,4,20.9,5.225
荆州区,2018,4,32.8,8.2
荆州区,2019,5,30.9,6.18
荔城区,2010,1,5.3,5.3
荔城区,2011,6,48.7,8.116667
荔城区,2012,6,46.800003,7.8000007
荔城区,2013,9,81.1,9.011111
荔城区,2014,12,117.700005,9.808333
荔城区,2015,2,20.6,10.3
荔城区,2016,4,31.8,7.95
荔城区,2017,3,26.0,8.666667
荔城区,2018,3,28.6,9.533334
荔城区,2019,1,7.9,7.9
荔波县,2010,82,2342.0,28.560976
荔波县,2011,28,403.2,14.400001
荔波县,2012,29,613.7,21.16207
荔波县,2013,45,869.5,19.322222
荔波县,2014,31,563.6,18.180645
荔波县,2015,22,439.09998,19.95909
荔波县,2016,33,921.4,27.921213
荔波县,2017,12,151.09999,12.591666
荔波县,2018,16,459.2,28.7
荔波县,2019,7,59.8,8.542857
荔浦县,2010,55,1191.1,21.656363
荔浦县,2011,63,1599.7,25.392063
荔浦县,2012,40,517.0,12.925
荔浦县,2013,80,2244.4,28.054998
荔浦县,2014,86,1491.3,17.340698
荔浦县,2015,39,504.6,12.938461
荔浦县,2016,38,515.3,13.560526
荔浦县,2017,99,1224.2,12.365656
荔浦县,2018,26,330.2,12.700001
荔浦县,2019,16,162.7,10.16875
荔湾区,2010,1,8.7,8.7
荔湾区,2017,1,10.9,10.9
荔湾区,2018,1,11.4,11.4
荣县,2010,5,68.399994,13.679998
荣县,2011,6,73.7,12.283333
荣县,2012,16,155.5,9.71875
荣县,2013,16,197.5,12.34375
荣县,2014,18,277.5,15.416667
荣县,2015,10,297.3,29.73
荣县,2016,4,48.8,12.2
荣县,2017,4,39.2,9.8
荣县,2018,5,34.6,6.9199996
荣县,2019,1,6.9,6.9
荣成市,2010,8,81.0,10.125
荣成市,2011,20,197.9,9.8949995
荣成市,2012,5,100.4,20.08
荣成市,2013,7,57.8,8.257143
荣成市,2014,16,156.4,9.775
荣成市,2015,17,174.4,10.258823
荣成市,2016,11,119.8,10.890909
荣成市,2017,10,99.3,9.93
荣成市,2018,3,20.1,6.7000003
荣成市,2019,12,130.2,10.849999
荣昌区,2010,5,44.4,8.88
荣昌区,2011,7,260.7,37.24286
荣昌区,2012,2,20.3,10.15
荣昌区,2013,14,181.5,12.964286
荣昌区,2014,8,151.3,18.9125
荣昌区,2015,2,16.8,8.4
荣昌区,2016,15,170.7,11.38
荣昌区,2017,15,188.7,12.58
荣昌区,2018,17,203.7,11.982353
荣昌区,2019,10,157.1,15.710001
荥经县,2012,3,44.8,14.933333
荥经县,2013,2,18.900002,9.450001
荥经县,2014,2,12.0,6.0
荥经县,2016,2,13.9,6.95
荥经县,2017,4,36.6,9.15
荥经县,2018,4,31.1,7.775
荥经县,2019,4,35.3,8.825
荥阳市,2010,3,22.4,7.4666667
荥阳市,2011,8,85.0,10.625
荥阳市,2012,11,110.3,10.027273
荥阳市,2013,4,41.7,10.425
荥阳市,2014,13,121.2,9.323076
荥阳市,2015,18,316.0,17.555555
荥阳市,2016,21,271.9,12.9476185
荥阳市,2017,23,283.5,12.326087
荥阳市,2018,20,177.6,8.88
荥阳市,2019,19,185.2,9.747368
荷塘区,2010,4,68.9,17.225
荷塘区,2011,3,22.3,7.433333
荷塘区,2012,3,40.6,13.533333
荷塘区,2014,4,40.6,10.15
荷塘区,2017,2,19.9,9.95
荷塘区,2018,2,18.5,9.25
荷塘区,2019,2,19.9,9.95
莎车县,2010,1,16.9,16.9
莎车县,2012,1,14.7,14.7
莎车县,2014,2,91.8,45.9
莎车县,2015,1,6.5,6.5
莎车县,2016,2,21.3,10.65
莎车县,2017,1,17.2,17.2
莎车县,2018,2,19.5,9.75
莎车县,2019,6,71.6,11.933333
莒南县,2010,9,97.5,10.833333
莒南县,2011,7,72.0,10.285714
莒南县,2012,26,308.1,11.85
莒南县,2013,17,198.0,11.6470585
莒南县,2014,38,455.6,11.989474
莒南县,2015,13,159.7,12.2846155
莒南县,2016,30,320.6,10.6866665
莒南县,2017,32,299.7,9.365625
莒南县,2018,34,471.2,13.858824
莒南县,2019,20,185.9,9.295
莒县,2010,9,106.3,11.811111
莒县,2011,25,270.5,10.82
莒县,2012,16,166.7,10.41875
莒县,2013,16,203.7,12.73125
莒县,2014,18,177.2,9.844444
莒县,2015,5,39.9,7.9800005
莒县,2016,10,67.1,6.71
莒县,2017,9,76.2,8.466666
莒县,2018,21,186.8,8.895238
莒县,2019,10,92.1,9.21
莘县,2010,10,88.9,8.89
莘县,2011,14,137.7,9.835714
莘县,2012,30,328.1,10.9366665
莘县,2013,29,247.6,8.537931
莘县,2014,31,281.9,9.093548
莘县,2015,25,532.89996,21.315998
莘县,2016,26,399.2,15.353847
莘县,2017,30,305.9,10.196667
莘县,2018,23,160.0,6.9565215
莘县,2019,29,200.1,6.9
莫力达瓦达斡尔族自治旗,2010,128,1796.3,14.033594
莫力达瓦达斡尔族自治旗,2011,715,17564.3,24.565456
莫力达瓦达斡尔族自治旗,2012,472,13160.6,27.882626
莫力达瓦达斡尔族自治旗,2013,312,9762.2,31.289103
莫力达瓦达斡尔族自治旗,2014,674,13881.4,20.595549
莫力达瓦达斡尔族自治旗,2015,919,20637.5,22.456474
莫力达瓦达斡尔族自治旗,2016,1198,30760.6,25.676628
莫力达瓦达斡尔族自治旗,2017,900,15962.6,17.736221
莫力达瓦达斡尔族自治旗,2018,577,11134.8,19.297747
莫力达瓦达斡尔族自治旗,2019,639,10891.8,17.04507
莱城区,2010,66,994.2,15.063637
莱城区,2011,107,5445.8003,50.89533
莱城区,2012,54,684.5,12.675926
莱城区,2013,116,1871.2,16.131035
莱城区,2014,101,1496.8,14.819802
莱城区,2015,54,703.4,13.025927
莱城区,2016,81,1043.5,12.882716
莱城区,2017,67,888.4,13.259702
莱城区,2018,55,634.0,11.527273
莱城区,2019,60,802.8,13.38
莱山区,2010,17,196.5,11.558824
莱山区,2011,11,191.9,17.445454
莱山区,2012,12,155.3,12.941667
莱山区,2013,12,153.2,12.766666
莱山区,2014,6,253.4,42.233334
莱山区,2015,14,133.3,9.521429
莱山区,2016,8,81.5,10.1875
莱山区,2017,9,124.9,13.877778
莱山区,2018,7,68.5,9.785714
莱山区,2019,10,146.8,14.68
莱州市,2010,29,303.2,10.455173
莱州市,2011,64,1363.7,21.307812
莱州市,2012,58,762.7,13.150001
莱州市,2013,69,794.0,11.507246
莱州市,2014,81,1820.7001,22.47778
莱州市,2015,59,714.4,12.108475
莱州市,2016,46,561.3,12.202173
莱州市,2017,72,1135.9,15.776389
莱州市,2018,50,678.6,13.572
莱州市,2019,43,663.5,15.430233
莱西市,2010,29,280.0,9.655172
莱西市,2011,47,686.9,14.614894
莱西市,2012,71,808.2,11.383099
莱西市,2013,26,348.2,13.392308
莱西市,2014,18,207.1,11.505556
莱西市,2015,16,149.9,9.36875
莱西市,2016,18,189.9,10.549999
莱西市,2017,21,446.7,21.27143
莱西市,2018,18,179.9,9.994444
莱西市,2019,27,280.6,10.392592
莱阳市,2010,16,194.3,12.14375
莱阳市,2011,28,310.1,11.075
莱阳市,2012,19,232.5,12.236842
莱阳市,2013,11,107.6,9.781818
莱阳市,2014,22,378.3,17.195454
莱阳市,2015,12,106.4,8.866667
莱阳市,2016,24,242.3,10.095834
莱阳市,2017,15,140.0,9.333333
莱阳市,2018,25,228.2,9.128
莱阳市,2019,30,381.0,12.7
莲池区,2010,2,15.2,7.6
莲池区,2011,8,62.9,7.8625
莲池区,2012,7,57.1,8.157143
莲池区,2013,4,41.0,10.25
莲池区,2014,4,32.1,8.025
莲池区,2015,2,16.2,8.1
莲池区,2016,7,64.5,9.214286
莲池区,2017,5,43.4,8.68
莲池区,2018,7,60.699997,8.671428
莲池区,2019,2,86.7,43.35
莲湖区,2016,1,5.7,5.7
莲花县,2010,37,878.9,23.754055
莲花县,2011,38,1229.2001,32.34737
莲花县,2012,29,850.7,29.334484
莲花县,2013,44,963.3,21.89318
莲花县,2014,46,1114.4,24.226088
莲花县,2015,32,1321.0,41.28125
莲花县,2016,27,590.1,21.855555
莲花县,2017,31,742.1,23.93871
莲花县,2018,29,488.1,16.831036
莲花县,2019,33,600.8,18.20606
莲都区,2010,42,725.9,17.283335
莲都区,2011,57,1167.4,20.480701
莲都区,2012,28,507.2,18.114286
莲都区,2013,47,1085.8,23.102129
莲都区,2014,24,463.1,19.295834
莲都区,2015,30,607.5,20.25
莲都区,2016,25,645.7,25.828001
莲都区,2017,27,554.4,20.533335
莲都区,2018,30,450.7,15.023334
莲都区,2019,24,385.1,16.045834
获嘉县,2010,56,1728.9,30.873215
获嘉县,2011,45,1937.4,43.053333
获嘉县,2012,58,2401.0,41.396553
获嘉县,2013,57,2434.9,42.71754
获嘉县,2014,60,2002.4,33.373333
获嘉县,2015,37,1425.5,38.527027
获嘉县,2016,6,71.5,11.916667
获嘉县,2017,20,174.40001,8.72
获嘉县,2018,17,164.8,9.694118
获嘉县,2019,20,216.1,10.805
萝北县,2010,555,8673.6,15.628107
萝北县,2011,432,8171.1,18.914583
萝北县,2012,693,15628.0,22.551226
萝北县,2013,486,6290.4,12.94321
萝北县,2014,824,12971.6,15.742232
萝北县,2015,343,7456.6,21.739359
萝北县,2016,317,5536.0,17.463722
萝北县,2017,465,8621.9,18.541721
萝北县,2018,91,1694.7,18.623075
萝北县,2019,218,3827.4,17.55688
营山县,2010,3,26.8,8.933333
营山县,2011,11,104.5,9.5
营山县,2012,6,46.3,7.7166667
营山县,2013,14,161.6,11.542857
营山县,2014,4,28.400002,7.1000004
营山县,2015,10,109.4,10.940001
营山县,2016,10,139.8,13.9800005
营山县,2017,16,218.5,13.65625
营山县,2018,19,213.7,11.247368
营山县,2019,10,114.4,11.440001
萧县,2010,193,4146.4,21.483938
萧县,2011,54,1031.8,19.107409
萧县,2012,425,10987.1,25.852
萧县,2013,109,2710.3,24.865139
萧县,2014,17,137.3,8.07647
萧县,2015,23,203.0,8.826087
萧县,2016,19,170.5,8.973684
萧县,2017,24,262.4,10.933333
萧县,2018,27,274.6,10.170371
萧县,2019,39,484.9,12.433333
萧山区,2010,92,875.7,9.518478
萧山区,2011,65,576.3,8.866154
萧山区,2012,51,476.6,9.3450985
萧山区,2013,89,930.1,10.450562
萧山区,2014,54,538.1,9.964814
萧山区,2015,67,658.9,9.834329
萧山区,2016,55,516.5,9.390909
萧山区,2017,36,390.9,10.858334
萧山区,2018,71,700.5,9.866198
萧山区,2019,58,613.0,10.568966
萨嘎县,2010,2,21.0,10.5
萨嘎县,2012,1,7.0,7.0
萨嘎县,2013,2,16.7,8.35
萨嘎县,2019,1,11.6,11.6
萨尔图区,2010,2,10.6,5.3
萨尔图区,2011,22,341.1,15.504546
萨尔图区,2012,28,239.2,8.542857
萨尔图区,2013,15,119.9,7.9933333
萨尔图区,2014,26,324.0,12.461538
萨尔图区,2015,21,232.0,11.047619
萨尔图区,2016,31,360.4,11.625806
萨尔图区,2017,22,365.5,16.613636
萨尔图区,2018,23,217.1,9.439131
萨尔图区,2019,21,189.6,9.028572
萨迦县,2010,1,5.8,5.8
萨迦县,2011,3,15.299999,5.1
萨迦县,2012,2,10.200001,5.1000004
萨迦县,2013,4,25.2,6.3
萨迦县,2014,3,17.4,5.7999997
萨迦县,2015,3,22.0,7.3333335
萨迦县,2016,2,12.0,6.0
萨迦县,2017,1,6.1,6.1
萨迦县,2018,1,6.4,6.4
萨迦县,2019,2,13.5,6.75
蒙城县,2010,251,7696.2,30.662151
蒙城县,2011,207,5950.6,28.74686
蒙城县,2012,411,7885.0,19.184916
蒙城县,2013,111,3253.9,29.314413
蒙城县,2014,267,15524.1,58.142696
蒙城县,2015,125,4524.4,36.195198
蒙城县,2016,16,570.5,35.65625
蒙城县,2017,7,96.0,13.714286
蒙城县,2018,12,111.9,9.325
蒙城县,2019,16,574.8,35.925
蒙山县,2010,41,921.7,22.480488
蒙山县,2011,73,2458.5,33.67808
蒙山县,2012,28,627.8,22.421429
蒙山县,2013,42,849.7,20.230953
蒙山县,2014,54,1865.1,34.538887
蒙山县,2015,42,826.7,19.683334
蒙山县,2016,21,266.1,12.671429
蒙山县,2017,34,512.0,15.058824
蒙山县,2018,21,420.0,20.0
蒙山县,2019,12,125.5,10.458333
蒙自市,2010,118,2318.0,19.644068
蒙自市,2011,18,258.1,14.338889
蒙自市,2012,51,1077.6,21.129412
蒙自市,2013,39,620.1,15.9
蒙自市,2014,92,1459.9,15.868479
蒙自市,2015,40,615.0,15.375
蒙自市,2016,58,946.4,16.317242
蒙自市,2017,32,453.4,14.16875
蒙自市,2018,55,746.1,13.5654545
蒙自市,2019,25,230.7,9.228
蒙阴县,2010,12,136.3,11.358334
蒙阴县,2011,7,127.7,18.242857
蒙阴县,2012,8,76.6,9.575
蒙阴县,2013,26,273.0,10.5
蒙阴县,2014,23,258.4,11.234782
蒙阴县,2015,14,175.2,12.514285
蒙阴县,2016,19,243.3,12.8052635
蒙阴县,2017,24,301.1,12.545834
蒙阴县,2018,20,250.7,12.535
蒙阴县,2019,16,171.5,10.71875
蒲县,2010,5,60.0,12.0
蒲县,2011,12,192.6,16.050001
蒲县,2013,7,92.2,13.171428
蒲县,2014,19,156.5,8.236842
蒲县,2015,9,246.6,27.400002
蒲县,2016,17,156.9,9.229411
蒲县,2017,17,266.1,15.652942
蒲县,2018,15,124.6,8.306666
蒲县,2019,26,492.7,18.95
蒲城县,2010,5,31.0,6.2
蒲城县,2011,7,61.3,8.757143
蒲城县,2012,15,358.6,23.906668
蒲城县,2013,13,135.1,10.392308
蒲城县,2014,10,99.700005,9.97
蒲城县,2015,38,709.6,18.673683
蒲城县,2016,14,121.2,8.657143
蒲城县,2017,18,268.9,14.938889
蒲城县,2018,17,251.1,14.770589
蒲城县,2019,25,379.1,15.1640005
蒲江县,2011,5,66.1,13.219999
蒲江县,2012,4,38.0,9.5
蒲江县,2013,9,83.8,9.311111
蒲江县,2014,5,52.9,10.58
蒲江县,2015,2,17.4,8.7
蒲江县,2016,4,35.1,8.775
蒲江县,2017,5,49.1,9.82
蒲江县,2018,9,73.5,8.166667
蒲江县,2019,5,51.9,10.38
蒸湘区,2011,3,25.6,8.533334
蒸湘区,2013,1,11.8,11.8
蒸湘区,2014,2,11.700001,5.8500004
蒸湘区,2015,1,4.7,4.7
蒸湘区,2016,2,21.2,10.6
蒸湘区,2017,3,65.1,21.699999
蒸湘区,2019,1,7.6,7.6
蓝山县,2010,108,3049.1,28.232409
蓝山县,2011,107,3636.1,33.982243
蓝山县,2012,90,1756.5,19.516666
蓝山县,2013,118,2330.7,19.751694
蓝山县,2014,143,3408.5,23.835665
蓝山县,2015,67,1807.5,26.977612
蓝山县,2016,29,500.5,17.258621
蓝山县,2017,47,832.3,17.70851
蓝山县,2018,27,744.9,27.58889
蓝山县,2019,23,508.4,22.104347
蓝田县,2010,12,477.5,39.791668
蓝田县,2011,2,28.6,14.3
蓝田县,2012,7,112.799995,16.114285
蓝田县,2013,36,456.9,12.691667
蓝田县,2014,20,330.5,16.525
蓝田县,2015,13,160.1,12.315385
蓝田县,2016,25,297.3,11.891999
蓝田县,2017,16,195.1,12.19375
蓝田县,2018,14,151.2,10.8
蓝田县,2019,21,299.19998,14.247618
蓟县,2010,10,90.7,9.07
蓟县,2011,9,87.4,9.711111
蓟县,2012,28,308.7,11.025001
蓟县,2013,17,274.30002,16.135296
蓟县,2014,20,327.9,16.395
蓟县,2015,30,395.6,13.1866665
蓟县,2016,27,304.4,11.274074
蓟县,2017,10,112.8,11.280001
蓟县,2018,15,143.3,9.553333
蓟县,2019,14,188.7,13.478571
蓬安县,2011,1,6.8,6.8
蓬安县,2013,3,25.1,8.366667
蓬安县,2015,4,30.0,7.5
蓬安县,2016,4,32.3,8.075
蓬安县,2017,3,21.7,7.2333336
蓬安县,2018,2,17.0,8.5
蓬安县,2019,3,20.8,6.933333
蓬江区,2010,8,72.7,9.0875
