县名,年份,火点数量,农业焚烧数量,农业焚烧比例
天全县,2013,4,0,0.0
天全县,2014,2,0,0.0
天全县,2015,3,0,0.0
天全县,2016,6,0,0.0
天全县,2018,5,0,0.0
天全县,2019,1,0,0.0
天台县,2010,27,0,0.0
天台县,2011,17,0,0.0
天台县,2012,21,0,0.0
天台县,2013,30,0,0.0
天台县,2014,16,0,0.0
天台县,2015,13,0,0.0
天台县,2016,22,0,0.0
天台县,2017,23,0,0.0
天台县,2018,11,0,0.0
天台县,2019,10,0,0.0
天宁区,2010,1,0,0.0
天宁区,2011,2,0,0.0
天宁区,2013,7,0,0.0
天宁区,2015,4,0,0.0
天宁区,2016,4,0,0.0
天宁区,2017,4,0,0.0
天宁区,2018,5,0,0.0
天宁区,2019,4,0,0.0
天山区,2014,1,0,0.0
天山区,2016,1,0,0.0
天山区,2017,1,0,0.0
天山区,2019,1,0,0.0
天峨县,2010,128,0,0.0
天峨县,2011,37,0,0.0
天峨县,2012,37,0,0.0
天峨县,2013,97,0,0.0
天峨县,2014,87,0,0.0
天峨县,2015,34,0,0.0
天峨县,2016,26,0,0.0
天峨县,2017,5,0,0.0
天峨县,2018,21,0,0.0
天峨县,2019,22,0,0.0
天峻县,2011,4,0,0.0
天峻县,2012,6,0,0.0
天峻县,2013,3,0,0.0
天峻县,2014,8,0,0.0
天峻县,2015,15,0,0.0
天峻县,2016,11,0,0.0
天峻县,2017,11,0,0.0
天峻县,2018,6,0,0.0
天峻县,2019,2,0,0.0
天心区,2010,2,0,0.0
天心区,2014,2,0,0.0
天心区,2015,1,0,0.0
天心区,2016,4,0,0.0
天心区,2017,2,0,0.0
天心区,2018,3,0,0.0
天心区,2019,1,0,0.0
天柱县,2010,14,0,0.0
天柱县,2011,13,0,0.0
天柱县,2012,21,0,0.0
天柱县,2013,31,0,0.0
天柱县,2014,23,0,0.0
天柱县,2015,7,0,0.0
天柱县,2016,14,0,0.0
天柱县,2017,13,0,0.0
天柱县,2018,14,0,0.0
天柱县,2019,16,0,0.0
天桥区,2010,9,0,0.0
天桥区,2011,13,0,0.0
天桥区,2012,7,0,0.0
天桥区,2013,16,0,0.0
天桥区,2014,9,0,0.0
天桥区,2015,8,0,0.0
天桥区,2016,12,0,0.0
天桥区,2017,23,0,0.0
天桥区,2018,17,0,0.0
天桥区,2019,22,0,0.0
天河区,2011,1,0,0.0
天河区,2012,1,0,0.0
天河区,2014,1,0,0.0
天河区,2015,1,0,0.0
天河区,2018,2,0,0.0
天涯区,2010,6,0,0.0
天涯区,2011,2,0,0.0
天涯区,2014,1,0,0.0
天涯区,2015,1,0,0.0
天涯区,2016,2,0,0.0
天涯区,2017,3,0,0.0
天涯区,2018,2,0,0.0
天涯区,2019,2,0,0.0
天祝藏族自治县,2010,1,0,0.0
天祝藏族自治县,2011,19,0,0.0
天祝藏族自治县,2012,5,0,0.0
天祝藏族自治县,2013,15,0,0.0
天祝藏族自治县,2014,32,0,0.0
天祝藏族自治县,2015,27,0,0.0
天祝藏族自治县,2016,39,0,0.0
天祝藏族自治县,2017,69,0,0.0
天祝藏族自治县,2018,139,0,0.0
天祝藏族自治县,2019,12,0,0.0
天等县,2010,61,0,0.0
天等县,2011,13,0,0.0
天等县,2012,16,0,0.0
天等县,2013,32,0,0.0
天等县,2014,43,0,0.0
天等县,2015,32,0,0.0
天等县,2016,35,0,0.0
天等县,2017,14,0,0.0
天等县,2018,20,0,0.0
天等县,2019,20,0,0.0
天镇县,2010,2,0,0.0
天镇县,2011,8,0,0.0
天镇县,2012,19,0,0.0
天镇县,2013,60,0,0.0
天镇县,2014,14,0,0.0
天镇县,2015,27,0,0.0
天镇县,2016,61,0,0.0
天镇县,2017,56,0,0.0
天镇县,2018,39,0,0.0
天镇县,2019,80,0,0.0
天长市,2010,68,0,0.0
天长市,2011,79,0,0.0
天长市,2012,128,0,0.0
天长市,2013,85,0,0.0
天长市,2014,22,0,0.0
天长市,2015,9,0,0.0
天长市,2016,18,0,0.0
天长市,2017,9,0,0.0
天长市,2018,24,0,0.0
天长市,2019,66,0,0.0
天门市,2010,17,0,0.0
天门市,2011,31,0,0.0
天门市,2012,38,0,0.0
天门市,2013,87,0,0.0
天门市,2014,63,0,0.0
天门市,2015,63,0,0.0
天门市,2016,27,0,0.0
天门市,2017,118,0,0.0
天门市,2018,37,0,0.0
天门市,2019,82,0,0.0
太仆寺旗,2010,3,0,0.0
太仆寺旗,2011,7,0,0.0
太仆寺旗,2012,20,0,0.0
太仆寺旗,2013,45,0,0.0
太仆寺旗,2014,80,0,0.0
太仆寺旗,2015,6,0,0.0
太仆寺旗,2016,16,0,0.0
太仆寺旗,2017,22,0,0.0
太仆寺旗,2018,16,0,0.0
太仆寺旗,2019,25,0,0.0
太仓市,2010,22,0,0.0
太仓市,2011,28,0,0.0
太仓市,2012,25,0,0.0
太仓市,2013,31,0,0.0
太仓市,2014,45,0,0.0
太仓市,2015,15,0,0.0
太仓市,2016,27,0,0.0
太仓市,2017,25,0,0.0
太仓市,2018,37,0,0.0
太仓市,2019,30,0,0.0
太和区,2010,15,0,0.0
太和区,2011,14,0,0.0
太和区,2012,24,0,0.0
太和区,2013,29,0,0.0
太和区,2014,35,0,0.0
太和区,2015,35,0,0.0
太和区,2016,22,0,0.0
太和区,2017,32,0,0.0
太和区,2018,9,0,0.0
太和区,2019,13,0,0.0
太和县,2010,127,0,0.0
太和县,2011,47,0,0.0
太和县,2012,221,0,0.0
太和县,2013,58,0,0.0
太和县,2014,133,0,0.0
太和县,2015,21,0,0.0
太和县,2016,24,0,0.0
太和县,2017,18,0,0.0
太和县,2018,21,0,0.0
太和县,2019,13,0,0.0
太子河区,2010,20,0,0.0
太子河区,2011,55,0,0.0
太子河区,2012,10,0,0.0
太子河区,2013,35,0,0.0
太子河区,2014,107,0,0.0
太子河区,2015,81,0,0.0
太子河区,2016,73,0,0.0
太子河区,2017,70,0,0.0
太子河区,2018,10,0,0.0
太子河区,2019,37,0,0.0
太平区,2010,1,0,0.0
太平区,2011,5,0,0.0
太平区,2013,2,0,0.0
太平区,2014,4,0,0.0
太平区,2015,1,0,0.0
太康县,2010,16,0,0.0
太康县,2011,59,0,0.0
太康县,2012,34,0,0.0
太康县,2013,54,0,0.0
太康县,2014,104,0,0.0
太康县,2015,172,0,0.0
太康县,2016,17,0,0.0
太康县,2017,14,0,0.0
太康县,2018,8,0,0.0
太康县,2019,9,0,0.0
太湖县,2010,42,0,0.0
太湖县,2011,50,0,0.0
太湖县,2012,42,0,0.0
太湖县,2013,82,0,0.0
太湖县,2014,70,0,0.0
太湖县,2015,22,0,0.0
太湖县,2016,34,0,0.0
太湖县,2017,51,0,0.0
太湖县,2018,28,0,0.0
太湖县,2019,41,0,0.0
太白县,2010,2,0,0.0
太白县,2011,3,0,0.0
太白县,2013,5,0,0.0
太白县,2014,4,0,0.0
太白县,2015,2,0,0.0
太白县,2016,2,0,0.0
太白县,2017,4,0,0.0
太白县,2018,3,0,0.0
太谷县,2010,4,0,0.0
太谷县,2011,2,0,0.0
太谷县,2012,6,0,0.0
太谷县,2013,4,0,0.0
太谷县,2014,7,0,0.0
太谷县,2015,3,0,0.0
太谷县,2016,6,0,0.0
太谷县,2017,9,0,0.0
太谷县,2018,15,0,0.0
太谷县,2019,13,0,0.0
头屯河区,2010,23,0,0.0
头屯河区,2011,35,0,0.0
头屯河区,2012,32,0,0.0
头屯河区,2013,30,0,0.0
头屯河区,2014,14,0,0.0
头屯河区,2015,4,0,0.0
头屯河区,2016,9,0,0.0
头屯河区,2017,8,0,0.0
头屯河区,2018,6,0,0.0
头屯河区,2019,6,0,0.0
夷陵区,2010,6,0,0.0
夷陵区,2011,21,0,0.0
夷陵区,2012,9,0,0.0
夷陵区,2013,18,0,0.0
夷陵区,2014,9,0,0.0
夷陵区,2015,19,0,0.0
夷陵区,2016,15,0,0.0
夷陵区,2017,18,0,0.0
夷陵区,2018,8,0,0.0
夷陵区,2019,16,0,0.0
夹江县,2010,8,0,0.0
夹江县,2011,6,0,0.0
夹江县,2012,4,0,0.0
夹江县,2013,5,0,0.0
夹江县,2014,8,0,0.0
夹江县,2015,9,0,0.0
夹江县,2016,15,0,0.0
夹江县,2017,14,0,0.0
夹江县,2018,8,0,0.0
夹江县,2019,6,0,0.0
奇台县,2010,532,0,0.0
奇台县,2011,246,0,0.0
奇台县,2012,475,0,0.0
奇台县,2013,272,0,0.0
奇台县,2014,159,0,0.0
奇台县,2015,534,0,0.0
奇台县,2016,470,0,0.0
奇台县,2017,462,0,0.0
奇台县,2018,1345,0,0.0
奇台县,2019,1207,0,0.0
奈曼旗,2010,21,0,0.0
奈曼旗,2011,40,0,0.0
奈曼旗,2012,17,0,0.0
奈曼旗,2013,36,0,0.0
奈曼旗,2014,74,0,0.0
奈曼旗,2015,35,0,0.0
奈曼旗,2016,63,0,0.0
奈曼旗,2017,62,0,0.0
奈曼旗,2018,17,0,0.0
奈曼旗,2019,33,0,0.0
奉化市,2010,69,0,0.0
奉化市,2011,53,0,0.0
奉化市,2012,81,0,0.0
奉化市,2013,77,0,0.0
奉化市,2014,40,0,0.0
奉化市,2015,49,0,0.0
奉化市,2016,60,0,0.0
奉化市,2017,48,0,0.0
奉化市,2018,37,0,0.0
奉化市,2019,56,0,0.0
奉新县,2010,13,0,0.0
奉新县,2011,18,0,0.0
奉新县,2012,16,0,0.0
奉新县,2013,44,0,0.0
奉新县,2014,25,0,0.0
奉新县,2015,8,0,0.0
奉新县,2016,17,0,0.0
奉新县,2017,15,0,0.0
奉新县,2018,9,0,0.0
奉新县,2019,14,0,0.0
奉节县,2010,5,0,0.0
奉节县,2011,5,0,0.0
奉节县,2012,8,0,0.0
奉节县,2013,2,0,0.0
奉节县,2014,5,0,0.0
奉节县,2015,1,0,0.0
奉节县,2016,6,0,0.0
奉节县,2017,1,0,0.0
奉节县,2018,4,0,0.0
奉节县,2019,4,0,0.0
奉贤区,2010,55,0,0.0
奉贤区,2011,51,0,0.0
奉贤区,2012,53,0,0.0
奉贤区,2013,83,0,0.0
奉贤区,2014,48,0,0.0
奉贤区,2015,61,0,0.0
奉贤区,2016,73,0,0.0
奉贤区,2017,49,0,0.0
奉贤区,2018,35,0,0.0
奉贤区,2019,41,0,0.0
奎屯市,2010,37,0,0.0
奎屯市,2011,37,0,0.0
奎屯市,2012,76,0,0.0
奎屯市,2013,86,0,0.0
奎屯市,2014,97,0,0.0
奎屯市,2015,15,0,0.0
奎屯市,2016,35,0,0.0
奎屯市,2017,20,0,0.0
奎屯市,2018,2,0,0.0
奎屯市,2019,5,0,0.0
奎文区,2010,9,0,0.0
奎文区,2011,8,0,0.0
奎文区,2012,15,0,0.0
奎文区,2013,15,0,0.0
奎文区,2014,10,0,0.0
奎文区,2015,5,0,0.0
奎文区,2016,4,0,0.0
奎文区,2017,12,0,0.0
奎文区,2018,14,0,0.0
奎文区,2019,8,0,0.0
如东县,2010,31,0,0.0
如东县,2011,25,0,0.0
如东县,2012,16,0,0.0
如东县,2013,9,0,0.0
如东县,2014,20,0,0.0
如东县,2015,13,0,0.0
如东县,2016,17,0,0.0
如东县,2017,15,0,0.0
如东县,2018,13,0,0.0
如东县,2019,15,0,0.0
如皋市,2010,34,0,0.0
如皋市,2011,51,0,0.0
如皋市,2012,30,0,0.0
如皋市,2013,36,0,0.0
如皋市,2014,56,0,0.0
如皋市,2015,28,0,0.0
如皋市,2016,27,0,0.0
如皋市,2017,31,0,0.0
如皋市,2018,23,0,0.0
如皋市,2019,15,0,0.0
始兴县,2010,112,0,0.0
始兴县,2011,150,0,0.0
始兴县,2012,122,0,0.0
始兴县,2013,194,0,0.0
始兴县,2014,146,0,0.0
始兴县,2015,96,0,0.0
始兴县,2016,104,0,0.0
始兴县,2017,71,0,0.0
始兴县,2018,29,0,0.0
始兴县,2019,17,0,0.0
姑苏区,2010,1,0,0.0
姑苏区,2011,2,0,0.0
姑苏区,2013,1,0,0.0
姚安县,2010,3,0,0.0
姚安县,2011,1,0,0.0
姚安县,2013,9,0,0.0
姚安县,2014,15,0,0.0
姚安县,2016,3,0,0.0
姚安县,2017,1,0,0.0
姚安县,2018,4,0,0.0
姚安县,2019,2,0,0.0
姜堰区,2010,27,0,0.0
姜堰区,2011,21,0,0.0
姜堰区,2012,44,0,0.0
姜堰区,2013,22,0,0.0
姜堰区,2014,15,0,0.0
姜堰区,2015,30,0,0.0
姜堰区,2016,16,0,0.0
姜堰区,2017,48,0,0.0
姜堰区,2018,30,0,0.0
姜堰区,2019,38,0,0.0
威信县,2011,3,0,0.0
威信县,2012,2,0,0.0
威信县,2014,2,0,0.0
威信县,2016,1,0,0.0
威信县,2018,2,0,0.0
威信县,2019,1,0,0.0
威县,2010,2,0,0.0
威县,2011,4,0,0.0
威县,2012,13,0,0.0
威县,2013,14,0,0.0
威县,2014,23,0,0.0
威县,2015,21,0,0.0
威县,2016,31,0,0.0
威县,2017,24,0,0.0
威县,2018,30,0,0.0
威县,2019,14,0,0.0
威宁彝族回族苗族自治县,2010,51,0,0.0
威宁彝族回族苗族自治县,2011,5,0,0.0
威宁彝族回族苗族自治县,2012,10,0,0.0
威宁彝族回族苗族自治县,2013,24,0,0.0
威宁彝族回族苗族自治县,2014,12,0,0.0
威宁彝族回族苗族自治县,2015,8,0,0.0
威宁彝族回族苗族自治县,2016,13,0,0.0
威宁彝族回族苗族自治县,2017,20,0,0.0
威宁彝族回族苗族自治县,2018,56,0,0.0
威宁彝族回族苗族自治县,2019,86,0,0.0
威远县,2010,9,0,0.0
威远县,2011,6,0,0.0
威远县,2012,11,0,0.0
威远县,2013,36,0,0.0
威远县,2014,11,0,0.0
威远县,2015,16,0,0.0
威远县,2016,12,0,0.0
威远县,2017,16,0,0.0
威远县,2018,15,0,0.0
威远县,2019,17,0,0.0
娄星区,2010,16,0,0.0
娄星区,2011,28,0,0.0
娄星区,2012,31,0,0.0
娄星区,2013,28,0,0.0
娄星区,2014,24,0,0.0
娄星区,2015,14,0,0.0
娄星区,2016,11,0,0.0
娄星区,2017,13,0,0.0
娄星区,2018,22,0,0.0
娄星区,2019,16,0,0.0
娄烦县,2010,1,0,0.0
娄烦县,2011,1,0,0.0
娄烦县,2012,7,0,0.0
娄烦县,2013,3,0,0.0
娄烦县,2014,3,0,0.0
娄烦县,2015,2,0,0.0
娄烦县,2016,3,0,0.0
娄烦县,2017,7,0,0.0
娄烦县,2018,8,0,0.0
娄烦县,2019,5,0,0.0
婺城区,2010,20,0,0.0
婺城区,2011,20,0,0.0
婺城区,2012,18,0,0.0
婺城区,2013,21,0,0.0
婺城区,2014,20,0,0.0
婺城区,2015,19,0,0.0
婺城区,2016,20,0,0.0
婺城区,2017,23,0,0.0
婺城区,2018,9,0,0.0
婺城区,2019,19,0,0.0
婺源县,2010,48,0,0.0
婺源县,2011,23,0,0.0
婺源县,2012,25,0,0.0
婺源县,2013,31,0,0.0
婺源县,2014,29,0,0.0
婺源县,2015,10,0,0.0
婺源县,2016,20,0,0.0
婺源县,2017,26,0,0.0
婺源县,2018,31,0,0.0
婺源县,2019,11,0,0.0
嫩江县,2010,984,21,0.021341463414634148
嫩江县,2011,1064,10,0.009398496240601503
嫩江县,2012,346,2,0.005780346820809248
嫩江县,2013,451,0,0.0
嫩江县,2014,1267,27,0.021310181531176007
嫩江县,2015,1906,20,0.01049317943336831
嫩江县,2016,1317,11,0.008352315869400152
嫩江县,2017,767,5,0.00651890482398957
嫩江县,2018,484,2,0.004132231404958678
嫩江县,2019,733,0,0.0
子洲县,2010,1,0,0.0
子洲县,2011,1,0,0.0
子洲县,2012,2,0,0.0
子洲县,2013,4,0,0.0
子洲县,2014,2,0,0.0
子洲县,2015,4,0,0.0
子洲县,2017,8,0,0.0
子洲县,2018,2,0,0.0
子洲县,2019,18,0,0.0
子长县,2011,1,0,0.0
子长县,2012,1,0,0.0
子长县,2015,1,0,0.0
子长县,2019,4,0,0.0
孙吴县,2010,170,1,0.0058823529411764705
孙吴县,2011,261,0,0.0
孙吴县,2012,20,0,0.0
孙吴县,2013,177,0,0.0
孙吴县,2014,97,0,0.0
孙吴县,2015,269,1,0.0037174721189591076
孙吴县,2016,166,0,0.0
孙吴县,2017,238,0,0.0
孙吴县,2018,211,0,0.0
孙吴县,2019,237,0,0.0
孝义市,2010,31,0,0.0
孝义市,2011,45,0,0.0
孝义市,2012,25,0,0.0
孝义市,2013,80,0,0.0
孝义市,2014,52,0,0.0
孝义市,2015,36,0,0.0
孝义市,2016,43,0,0.0
孝义市,2017,47,0,0.0
孝义市,2018,82,0,0.0
孝义市,2019,81,0,0.0
孝南区,2010,4,0,0.0
孝南区,2011,26,0,0.0
孝南区,2012,31,0,0.0
孝南区,2013,32,0,0.0
孝南区,2014,26,0,0.0
孝南区,2015,30,0,0.0
孝南区,2016,45,0,0.0
孝南区,2017,39,0,0.0
孝南区,2018,50,0,0.0
孝南区,2019,85,0,0.0
孝昌县,2010,3,0,0.0
孝昌县,2011,6,0,0.0
孝昌县,2012,4,0,0.0
孝昌县,2013,24,0,0.0
孝昌县,2014,5,0,0.0
孝昌县,2015,8,0,0.0
孝昌县,2016,15,0,0.0
孝昌县,2017,32,0,0.0
孝昌县,2018,55,0,0.0
孝昌县,2019,49,0,0.0
孟州市,2010,4,0,0.0
孟州市,2011,11,0,0.0
孟州市,2012,6,0,0.0
孟州市,2013,7,0,0.0
孟州市,2014,8,0,0.0
孟州市,2015,8,0,0.0
孟州市,2016,4,0,0.0
孟州市,2017,9,0,0.0
孟州市,2018,8,0,0.0
孟州市,2019,3,0,0.0
孟村回族自治县,2010,13,0,0.0
孟村回族自治县,2011,18,0,0.0
孟村回族自治县,2012,16,0,0.0
孟村回族自治县,2013,14,0,0.0
孟村回族自治县,2014,20,0,0.0
孟村回族自治县,2015,13,0,0.0
孟村回族自治县,2016,20,0,0.0
孟村回族自治县,2017,26,0,0.0
孟村回族自治县,2018,8,0,0.0
孟村回族自治县,2019,41,0,0.0
孟津县,2010,2,0,0.0
孟津县,2011,6,0,0.0
孟津县,2012,5,0,0.0
孟津县,2013,13,0,0.0
孟津县,2014,7,0,0.0
孟津县,2015,13,0,0.0
孟津县,2016,7,0,0.0
孟津县,2017,16,0,0.0
孟津县,2018,6,0,0.0
孟津县,2019,9,0,0.0
孟连傣族拉祜族佤族自治县,2010,50,0,0.0
孟连傣族拉祜族佤族自治县,2011,27,0,0.0
孟连傣族拉祜族佤族自治县,2012,76,0,0.0
孟连傣族拉祜族佤族自治县,2013,15,0,0.0
孟连傣族拉祜族佤族自治县,2014,13,0,0.0
孟连傣族拉祜族佤族自治县,2015,5,0,0.0
孟连傣族拉祜族佤族自治县,2016,23,0,0.0
孟连傣族拉祜族佤族自治县,2017,19,0,0.0
孟连傣族拉祜族佤族自治县,2018,15,0,0.0
孟连傣族拉祜族佤族自治县,2019,57,0,0.0
宁乡县,2010,34,0,0.0
宁乡县,2011,61,0,0.0
宁乡县,2012,52,0,0.0
宁乡县,2013,47,0,0.0
宁乡县,2014,41,0,0.0
宁乡县,2015,9,0,0.0
宁乡县,2016,47,0,0.0
宁乡县,2017,51,0,0.0
宁乡县,2018,51,0,0.0
宁乡县,2019,53,0,0.0
宁化县,2010,90,0,0.0
宁化县,2011,103,0,0.0
宁化县,2012,31,0,0.0
宁化县,2013,48,0,0.0
宁化县,2014,57,0,0.0
宁化县,2015,40,0,0.0
宁化县,2016,16,0,0.0
宁化县,2017,22,0,0.0
宁化县,2018,16,0,0.0
宁化县,2019,15,0,0.0
宁南县,2010,32,0,0.0
宁南县,2011,9,0,0.0
宁南县,2012,33,0,0.0
宁南县,2013,16,0,0.0
宁南县,2014,18,0,0.0
宁南县,2015,11,0,0.0
宁南县,2016,10,0,0.0
宁南县,2017,10,0,0.0
宁南县,2018,44,0,0.0
宁南县,2019,32,0,0.0
宁县,2010,2,0,0.0
宁县,2011,3,0,0.0
宁县,2012,1,0,0.0
宁县,2013,11,0,0.0
宁县,2014,14,0,0.0
宁县,2015,10,0,0.0
宁县,2016,17,0,0.0
宁县,2017,11,0,0.0
宁县,2018,5,0,0.0
宁县,2019,29,0,0.0
宁国市,2010,31,0,0.0
宁国市,2011,27,0,0.0
宁国市,2012,51,0,0.0
宁国市,2013,55,0,0.0
宁国市,2014,27,0,0.0
宁国市,2015,35,0,0.0
宁国市,2016,30,0,0.0
宁国市,2017,33,0,0.0
宁国市,2018,26,0,0.0
宁国市,2019,20,0,0.0
宁城县,2010,5,0,0.0
宁城县,2011,20,0,0.0
宁城县,2012,19,0,0.0
宁城县,2013,34,0,0.0
宁城县,2014,24,0,0.0
宁城县,2015,32,0,0.0
宁城县,2016,64,0,0.0
宁城县,2017,107,0,0.0
宁城县,2018,70,0,0.0
宁城县,2019,76,0,0.0
宁安市,2010,86,0,0.0
宁安市,2011,267,47,0.1760299625468165
宁安市,2012,108,0,0.0
宁安市,2013,247,0,0.0
宁安市,2014,334,0,0.0
宁安市,2015,416,0,0.0
宁安市,2016,146,7,0.04794520547945205
宁安市,2017,368,17,0.04619565217391304
宁安市,2018,130,0,0.0
宁安市,2019,206,1,0.0048543689320388345
宁强县,2010,1,0,0.0
宁强县,2011,3,0,0.0
宁强县,2012,3,0,0.0
宁强县,2013,1,0,0.0
宁强县,2014,4,0,0.0
宁强县,2015,6,0,0.0
宁强县,2016,4,0,0.0
宁强县,2017,1,0,0.0
宁强县,2018,4,0,0.0
宁强县,2019,1,0,0.0
宁明县,2010,80,0,0.0
宁明县,2011,50,0,0.0
宁明县,2012,25,0,0.0
宁明县,2013,76,0,0.0
宁明县,2014,69,0,0.0
宁明县,2015,64,0,0.0
宁明县,2016,70,0,0.0
宁明县,2017,73,0,0.0
宁明县,2018,58,0,0.0
宁明县,2019,85,0,0.0
宁晋县,2010,12,0,0.0
宁晋县,2011,17,0,0.0
宁晋县,2012,30,0,0.0
宁晋县,2013,24,0,0.0
宁晋县,2014,49,0,0.0
宁晋县,2015,37,0,0.0
宁晋县,2016,26,0,0.0
宁晋县,2017,50,0,0.0
宁晋县,2018,19,0,0.0
宁晋县,2019,9,0,0.0
宁武县,2010,2,0,0.0
宁武县,2011,2,0,0.0
宁武县,2012,7,0,0.0
宁武县,2013,38,0,0.0
宁武县,2014,13,0,0.0
宁武县,2015,17,0,0.0
宁武县,2016,2,0,0.0
宁武县,2017,6,0,0.0
宁武县,2018,10,0,0.0
宁武县,2019,10,0,0.0
宁江区,2010,100,0,0.0
宁江区,2011,65,0,0.0
宁江区,2012,56,0,0.0
宁江区,2013,65,0,0.0
宁江区,2014,259,0,0.0
宁江区,2015,147,0,0.0
宁江区,2016,336,0,0.0
宁江区,2017,218,0,0.0
宁江区,2018,163,0,0.0
宁江区,2019,97,0,0.0
宁河区,2010,55,0,0.0
宁河区,2011,62,0,0.0
宁河区,2012,57,0,0.0
宁河区,2013,102,0,0.0
宁河区,2014,90,0,0.0
宁河区,2015,63,0,0.0
宁河区,2016,86,0,0.0
宁河区,2017,92,0,0.0
宁河区,2018,90,0,0.0
宁河区,2019,95,0,0.0
宁津县,2010,2,0,0.0
宁津县,2011,6,0,0.0
宁津县,2012,10,0,0.0
宁津县,2013,16,0,0.0
宁津县,2014,11,0,0.0
宁津县,2015,21,0,0.0
宁津县,2016,7,0,0.0
宁津县,2017,31,0,0.0
宁津县,2018,8,0,0.0
宁津县,2019,26,0,0.0
宁洱哈尼族彝族自治县,2010,140,0,0.0
宁洱哈尼族彝族自治县,2011,141,0,0.0
宁洱哈尼族彝族自治县,2012,171,0,0.0
宁洱哈尼族彝族自治县,2013,78,0,0.0
宁洱哈尼族彝族自治县,2014,164,0,0.0
宁洱哈尼族彝族自治县,2015,55,0,0.0
宁洱哈尼族彝族自治县,2016,53,0,0.0
宁洱哈尼族彝族自治县,2017,51,0,0.0
宁洱哈尼族彝族自治县,2018,31,0,0.0
宁洱哈尼族彝族自治县,2019,102,0,0.0
宁海县,2010,24,0,0.0
宁海县,2011,32,0,0.0
宁海县,2012,22,0,0.0
宁海县,2013,33,0,0.0
宁海县,2014,13,0,0.0
宁海县,2015,9,0,0.0
宁海县,2016,17,0,0.0
宁海县,2017,10,0,0.0
宁海县,2018,9,0,0.0
宁海县,2019,18,0,0.0
宁蒗彝族自治县,2010,144,0,0.0
宁蒗彝族自治县,2011,16,0,0.0
宁蒗彝族自治县,2012,92,0,0.0
宁蒗彝族自治县,2013,163,0,0.0
宁蒗彝族自治县,2014,342,0,0.0
宁蒗彝族自治县,2015,106,0,0.0
宁蒗彝族自治县,2016,6,0,0.0
宁蒗彝族自治县,2017,15,0,0.0
宁蒗彝族自治县,2018,6,0,0.0
宁蒗彝族自治县,2019,41,0,0.0
宁远县,2010,75,0,0.0
宁远县,2011,95,0,0.0
宁远县,2012,131,0,0.0
宁远县,2013,124,0,0.0
宁远县,2014,195,0,0.0
宁远县,2015,63,0,0.0
宁远县,2016,81,0,0.0
宁远县,2017,172,0,0.0
宁远县,2018,59,0,0.0
宁远县,2019,83,0,0.0
宁都县,2010,102,0,0.0
宁都县,2011,137,0,0.0
宁都县,2012,99,0,0.0
宁都县,2013,152,0,0.0
宁都县,2014,153,0,0.0
宁都县,2015,83,0,0.0
宁都县,2016,72,0,0.0
宁都县,2017,90,0,0.0
宁都县,2018,50,0,0.0
宁都县,2019,14,0,0.0
宁阳县,2010,35,0,0.0
宁阳县,2011,21,0,0.0
宁阳县,2012,33,0,0.0
宁阳县,2013,51,0,0.0
宁阳县,2014,64,0,0.0
宁阳县,2015,67,0,0.0
宁阳县,2016,20,0,0.0
宁阳县,2017,19,0,0.0
宁阳县,2018,29,0,0.0
宁阳县,2019,16,0,0.0
宁陕县,2010,2,0,0.0
宁陕县,2011,29,0,0.0
宁陕县,2013,8,0,0.0
宁陕县,2014,5,0,0.0
宁陕县,2015,1,0,0.0
宁陕县,2019,1,0,0.0
宁陵县,2010,5,0,0.0
宁陵县,2011,7,0,0.0
宁陵县,2012,6,0,0.0
宁陵县,2013,10,0,0.0
宁陵县,2014,13,0,0.0
宁陵县,2015,9,0,0.0
宁陵县,2016,7,0,0.0
宁陵县,2017,7,0,0.0
宁陵县,2018,3,0,0.0
宁陵县,2019,4,0,0.0
安丘市,2010,16,0,0.0
安丘市,2011,6,0,0.0
安丘市,2012,19,0,0.0
安丘市,2013,24,0,0.0
安丘市,2014,49,0,0.0
安丘市,2015,43,0,0.0
安丘市,2016,30,0,0.0
安丘市,2017,40,0,0.0
安丘市,2018,28,0,0.0
安丘市,2019,24,0,0.0
安义县,2010,16,0,0.0
安义县,2011,14,0,0.0
安义县,2012,18,0,0.0
安义县,2013,30,0,0.0
安义县,2014,17,0,0.0
安义县,2015,6,0,0.0
安义县,2016,21,0,0.0
安义县,2017,24,0,0.0
安义县,2018,13,0,0.0
安义县,2019,29,0,0.0
安乡县,2010,16,0,0.0
安乡县,2011,15,0,0.0
安乡县,2012,8,0,0.0
安乡县,2013,4,0,0.0
安乡县,2014,26,0,0.0
安乡县,2015,10,0,0.0
安乡县,2016,10,0,0.0
安乡县,2017,13,0,0.0
安乡县,2018,17,0,0.0
安乡县,2019,14,0,0.0
安仁县,2010,42,0,0.0
安仁县,2011,50,0,0.0
安仁县,2012,27,0,0.0
安仁县,2013,64,0,0.0
安仁县,2014,73,0,0.0
安仁县,2015,16,0,0.0
安仁县,2016,21,0,0.0
安仁县,2017,15,0,0.0
安仁县,2018,9,0,0.0
安仁县,2019,16,0,0.0
安化县,2010,46,0,0.0
安化县,2011,29,0,0.0
安化县,2012,28,0,0.0
安化县,2013,60,0,0.0
安化县,2014,55,0,0.0
安化县,2015,27,0,0.0
安化县,2016,19,0,0.0
安化县,2017,9,0,0.0
安化县,2018,12,0,0.0
安化县,2019,12,0,0.0
