code,year,fire_count
530102.0,2012,3
530102.0,2013,2
530102.0,2014,4
530102.0,2015,1
530102.0,2016,4
530102.0,2017,2
530102.0,2018,2
530102.0,2019,1
530103.0,2010,14
530103.0,2011,3
530103.0,2012,7
530103.0,2013,2
530103.0,2014,1
530103.0,2016,2
530103.0,2018,2
530103.0,2019,2
530111.0,2010,34
530111.0,2011,42
530111.0,2012,46
530111.0,2013,46
530111.0,2014,52
530111.0,2015,48
530111.0,2016,44
530111.0,2017,25
530111.0,2018,27
530111.0,2019,16
530112.0,2010,17
530112.0,2011,6
530112.0,2012,10
530112.0,2013,11
530112.0,2014,19
530112.0,2015,9
530112.0,2016,5
530112.0,2017,6
530112.0,2018,2
530112.0,2019,4
530113.0,2010,28
530113.0,2012,2
530113.0,2013,6
530113.0,2014,1
530113.0,2015,6
530113.0,2016,3
530113.0,2017,4
530113.0,2018,20
530113.0,2019,11
530114.0,2010,8
530114.0,2011,3
530114.0,2012,9
530114.0,2013,2
530114.0,2014,18
530114.0,2015,12
530114.0,2016,12
530114.0,2017,10
530114.0,2018,5
530114.0,2019,11
530122.0,2010,6
530122.0,2011,7
530122.0,2012,54
530122.0,2013,11
530122.0,2014,25
530122.0,2015,12
530122.0,2016,21
530122.0,2017,12
530122.0,2018,9
530122.0,2019,23
530124.0,2010,7
530124.0,2011,3
530124.0,2012,9
530124.0,2013,6
530124.0,2014,21
530124.0,2015,9
530124.0,2016,8
530124.0,2017,2
530124.0,2018,8
530124.0,2019,11
530125.0,2010,26
530125.0,2011,3
530125.0,2012,7
530125.0,2013,28
530125.0,2014,10
530125.0,2015,9
530125.0,2016,8
530125.0,2017,5
530125.0,2018,8
530125.0,2019,12
530126.0,2010,43
530126.0,2011,4
530126.0,2012,5
530126.0,2013,3
530126.0,2014,14
530126.0,2015,20
530126.0,2016,18
530126.0,2017,18
530126.0,2018,16
530126.0,2019,30
530127.0,2010,18
530127.0,2011,9
530127.0,2012,5
530127.0,2013,16
530127.0,2014,22
530127.0,2015,13
530127.0,2016,28
530127.0,2017,17
530127.0,2018,17
530127.0,2019,14
530128.0,2010,8
530128.0,2012,6
530128.0,2013,6
530128.0,2014,19
530128.0,2015,4
530128.0,2016,8
530128.0,2017,6
530128.0,2018,4
530128.0,2019,18
530129.0,2010,12
530129.0,2012,2
530129.0,2013,11
530129.0,2014,8
530129.0,2015,7
530129.0,2016,5
530129.0,2017,11
530129.0,2018,8
530129.0,2019,16
530181.0,2010,52
530181.0,2011,31
530181.0,2012,63
530181.0,2013,40
530181.0,2014,98
530181.0,2015,16
530181.0,2016,11
530181.0,2017,18
530181.0,2018,17
530181.0,2019,22
530302.0,2010,19
530302.0,2011,10
530302.0,2012,12
530302.0,2013,38
530302.0,2014,24
530302.0,2015,20
530302.0,2016,14
530302.0,2017,11
530302.0,2018,10
530302.0,2019,12
530321.0,2010,33
530321.0,2011,5
530321.0,2012,9
530321.0,2013,15
530321.0,2014,21
530321.0,2015,7
530321.0,2016,6
530321.0,2017,8
530321.0,2018,16
530321.0,2019,25
530322.0,2010,47
530322.0,2011,4
530322.0,2012,9
530322.0,2013,19
530322.0,2014,11
530322.0,2015,13
530322.0,2016,17
530322.0,2017,12
530322.0,2018,12
530322.0,2019,33
530323.0,2010,170
530323.0,2011,25
530323.0,2012,52
530323.0,2013,45
530323.0,2014,61
530323.0,2015,36
530323.0,2016,27
530323.0,2017,13
530323.0,2018,16
530323.0,2019,18
530324.0,2010,77
530324.0,2011,24
530324.0,2012,17
530324.0,2013,20
530324.0,2014,41
530324.0,2015,21
530324.0,2016,16
530324.0,2017,11
530324.0,2018,7
530324.0,2019,7
530325.0,2010,20
530325.0,2011,3
530325.0,2012,18
530325.0,2013,8
530325.0,2014,24
530325.0,2015,17
530325.0,2016,10
530325.0,2017,4
530325.0,2018,19
530325.0,2019,14
530326.0,2010,21
530326.0,2011,2
530326.0,2012,4
530326.0,2013,11
530326.0,2014,3
530326.0,2015,4
530326.0,2016,1
530326.0,2017,2
530326.0,2018,11
530326.0,2019,33
530328.0,2010,32
530328.0,2011,6
530328.0,2012,24
530328.0,2013,13
530328.0,2014,9
530328.0,2015,5
530328.0,2016,9
530328.0,2017,12
530328.0,2018,16
530328.0,2019,33
530381.0,2010,63
530381.0,2011,7
530381.0,2012,10
530381.0,2013,22
530381.0,2014,11
530381.0,2015,4
530381.0,2016,2
530381.0,2017,10
530381.0,2018,26
530381.0,2019,25
530402.0,2010,61
530402.0,2011,8
530402.0,2012,42
530402.0,2013,17
530402.0,2014,61
530402.0,2015,13
530402.0,2016,5
530402.0,2017,4
530402.0,2018,5
530402.0,2019,6
530403.0,2010,23
530403.0,2012,9
530403.0,2013,9
530403.0,2014,6
530403.0,2015,5
530403.0,2016,10
530403.0,2018,2
530403.0,2019,6
530422.0,2010,9
530422.0,2014,2
530422.0,2016,5
530422.0,2018,1
530422.0,2019,3
530423.0,2010,57
530423.0,2011,3
530423.0,2012,12
530423.0,2013,28
530423.0,2014,16
530423.0,2015,24
530423.0,2016,13
530423.0,2017,11
530423.0,2018,7
530423.0,2019,12
530424.0,2010,43
530424.0,2011,4
530424.0,2012,18
530424.0,2013,15
530424.0,2014,20
530424.0,2015,13
530424.0,2016,6
530424.0,2017,4
530424.0,2019,10
530425.0,2011,2
530425.0,2012,17
530425.0,2014,3
530425.0,2015,16
530425.0,2016,11
530425.0,2017,32
530425.0,2018,18
530425.0,2019,31
530426.0,2010,102
530426.0,2011,7
530426.0,2012,29
530426.0,2013,62
530426.0,2014,25
530426.0,2015,34
530426.0,2016,44
530426.0,2017,51
530426.0,2018,50
530426.0,2019,61
530427.0,2010,123
530427.0,2011,39
530427.0,2012,118
530427.0,2013,133
530427.0,2014,84
530427.0,2015,52
530427.0,2016,72
530427.0,2017,36
530427.0,2018,65
530427.0,2019,55
530428.0,2010,291
530428.0,2011,22
530428.0,2012,205
530428.0,2013,87
530428.0,2014,87
530428.0,2015,79
530428.0,2016,92
530428.0,2017,35
530428.0,2018,56
530428.0,2019,41
530502.0,2010,39
530502.0,2011,18
530502.0,2012,30
530502.0,2013,21
530502.0,2014,68
530502.0,2015,14
530502.0,2016,10
530502.0,2017,17
530502.0,2018,21
530502.0,2019,20
530521.0,2010,8
530521.0,2011,1
530521.0,2012,11
530521.0,2013,10
530521.0,2014,24
530521.0,2015,4
530521.0,2016,12
530521.0,2017,20
530521.0,2018,9
530521.0,2019,8
530523.0,2010,25
530523.0,2011,21
530523.0,2012,26
530523.0,2013,8
530523.0,2014,11
530523.0,2015,4
530523.0,2016,7
530523.0,2017,4
530523.0,2018,14
530523.0,2019,10
530524.0,2010,129
530524.0,2011,18
530524.0,2012,21
530524.0,2013,12
530524.0,2014,9
530524.0,2015,10
530524.0,2016,6
530524.0,2017,9
530524.0,2018,14
530524.0,2019,9
530581.0,2010,47
530581.0,2011,21
530581.0,2012,90
530581.0,2013,49
530581.0,2014,15
530581.0,2015,22
530581.0,2016,11
530581.0,2017,11
530581.0,2018,5
530581.0,2019,5
530602.0,2010,9
530602.0,2011,3
530602.0,2012,2
530602.0,2013,7
530602.0,2014,2
530602.0,2015,5
530602.0,2016,6
530602.0,2017,3
530602.0,2018,18
530602.0,2019,26
530621.0,2010,5
530621.0,2012,1
530621.0,2014,2
530621.0,2015,1
530621.0,2016,2
530621.0,2017,5
530621.0,2018,7
530621.0,2019,8
530622.0,2010,22
530622.0,2011,2
530622.0,2012,5
530622.0,2013,3
530622.0,2014,9
530622.0,2015,5
530622.0,2016,2
530622.0,2017,9
530622.0,2018,17
530622.0,2019,11
530623.0,2010,1
530623.0,2011,2
530623.0,2012,5
530623.0,2013,4
530623.0,2014,3
530623.0,2015,2
530623.0,2016,1
530623.0,2019,1
530624.0,2010,9
530624.0,2011,7
530624.0,2012,1
530624.0,2013,8
530624.0,2014,8
530624.0,2015,1
530624.0,2018,2
530624.0,2019,5
530625.0,2010,3
530625.0,2011,3
530625.0,2012,1
530625.0,2013,1
530625.0,2014,2
530625.0,2015,4
530625.0,2016,4
530625.0,2017,2
530625.0,2018,4
530626.0,2010,1
530626.0,2012,1
530626.0,2013,2
530626.0,2015,4
530626.0,2016,1
530627.0,2010,22
530627.0,2011,21
530627.0,2012,7
530627.0,2013,15
530627.0,2014,24
530627.0,2015,6
530627.0,2016,15
530627.0,2017,3
530627.0,2018,33
530627.0,2019,3
530628.0,2010,37
530628.0,2011,4
530628.0,2012,5
530628.0,2013,4
530628.0,2014,19
530628.0,2015,2
530628.0,2016,5
530628.0,2017,1
530628.0,2018,6
530628.0,2019,5
530629.0,2011,3
530629.0,2012,2
530629.0,2014,2
530629.0,2016,1
530629.0,2017,1
530629.0,2018,3
530629.0,2019,1
530630.0,2010,1
530630.0,2011,1
530630.0,2012,1
530630.0,2013,2
530630.0,2014,1
530630.0,2015,1
530630.0,2016,3
530630.0,2018,2
530702.0,2010,11
530702.0,2011,5
530702.0,2012,29
530702.0,2013,18
530702.0,2014,42
530702.0,2015,8
530702.0,2016,4
530702.0,2017,7
530702.0,2018,5
530721.0,2010,100
530721.0,2011,39
530721.0,2012,125
530721.0,2013,227
530721.0,2014,126
530721.0,2015,78
530721.0,2016,12
530721.0,2017,40
530721.0,2018,8
530721.0,2019,45
530722.0,2010,148
530722.0,2011,43
530722.0,2012,150
530722.0,2013,125
530722.0,2014,156
530722.0,2015,92
530722.0,2016,72
530722.0,2017,217
530722.0,2018,82
530722.0,2019,96
530723.0,2010,157
530723.0,2011,51
530723.0,2012,153
530723.0,2013,157
530723.0,2014,375
530723.0,2015,70
530723.0,2016,44
530723.0,2017,71
530723.0,2018,40
530723.0,2019,107
530724.0,2010,155
530724.0,2011,16
530724.0,2012,96
530724.0,2013,171
530724.0,2014,362
530724.0,2015,112
530724.0,2016,6
530724.0,2017,15
530724.0,2018,7
530724.0,2019,43
530802.0,2010,352
530802.0,2011,104
530802.0,2012,350
530802.0,2013,198
530802.0,2014,58
530802.0,2015,54
530802.0,2016,38
530802.0,2017,46
530802.0,2018,33
530802.0,2019,55
530821.0,2010,149
530821.0,2011,142
530821.0,2012,172
530821.0,2013,82
530821.0,2014,170
530821.0,2015,56
530821.0,2016,55
530821.0,2017,54
530821.0,2018,32
530821.0,2019,108
530822.0,2010,114
530822.0,2011,61
530822.0,2012,63
530822.0,2013,78
530822.0,2014,132
530822.0,2015,31
530822.0,2016,29
530822.0,2017,33
530822.0,2018,68
530822.0,2019,45
530823.0,2010,58
530823.0,2011,59
530823.0,2012,41
530823.0,2013,55
530823.0,2014,63
530823.0,2015,12
530823.0,2016,5
530823.0,2017,5
530823.0,2018,9
530823.0,2019,30
530824.0,2010,405
530824.0,2011,182
530824.0,2012,517
530824.0,2013,357
530824.0,2014,370
530824.0,2015,216
530824.0,2016,155
530824.0,2017,164
530824.0,2018,202
530824.0,2019,474
530825.0,2010,74
530825.0,2011,44
530825.0,2012,45
530825.0,2013,69
530825.0,2014,34
530825.0,2015,10
530825.0,2016,6
530825.0,2017,11
530825.0,2018,7
530825.0,2019,10
530826.0,2010,91
530826.0,2011,33
530826.0,2012,132
530826.0,2013,121
530826.0,2014,119
530826.0,2015,69
530826.0,2016,91
530826.0,2017,20
530826.0,2018,34
530826.0,2019,48
530827.0,2010,52
530827.0,2011,28
530827.0,2012,79
530827.0,2013,17
530827.0,2014,14
530827.0,2015,9
530827.0,2016,23
530827.0,2017,22
530827.0,2018,16
530827.0,2019,62
530828.0,2010,287
530828.0,2011,113
530828.0,2012,383
530828.0,2013,194
530828.0,2014,231
530828.0,2015,108
530828.0,2016,69
530828.0,2017,90
530828.0,2018,59
530828.0,2019,131
530829.0,2010,33
530829.0,2011,29
530829.0,2012,38
530829.0,2013,23
530829.0,2014,25
530829.0,2015,21
530829.0,2016,12
530829.0,2017,8
530829.0,2018,24
530829.0,2019,24
530902.0,2010,25
530902.0,2011,9
530902.0,2012,75
530902.0,2013,153
530902.0,2014,40
530902.0,2015,22
530902.0,2016,2
530902.0,2017,13
530902.0,2018,11
530902.0,2019,14
530921.0,2010,81
530921.0,2011,19
530921.0,2012,21
530921.0,2013,16
530921.0,2014,23
530921.0,2015,15
530921.0,2016,12
530921.0,2017,13
530921.0,2018,9
530921.0,2019,18
530922.0,2010,52
530922.0,2011,24
530922.0,2012,31
530922.0,2013,41
530922.0,2014,60
530922.0,2015,23
530922.0,2016,15
530922.0,2017,23
530922.0,2018,36
530922.0,2019,36
530923.0,2010,93
530923.0,2011,39
530923.0,2012,72
530923.0,2013,71
530923.0,2014,146
530923.0,2015,19
530923.0,2016,29
530923.0,2017,21
530923.0,2018,42
530923.0,2019,26
530924.0,2010,132
530924.0,2011,38
530924.0,2012,77
530924.0,2013,67
530924.0,2014,121
530924.0,2015,19
530924.0,2016,16
530924.0,2017,8
530924.0,2018,23
530924.0,2019,26
530925.0,2010,23
530925.0,2011,7
530925.0,2012,41
530925.0,2013,60
530925.0,2014,35
530925.0,2015,8
530925.0,2016,2
530925.0,2017,18
530925.0,2018,15
530925.0,2019,20
530926.0,2010,109
530926.0,2011,58
530926.0,2012,136
530926.0,2013,81
530926.0,2014,169
530926.0,2015,45
530926.0,2016,21
530926.0,2017,54
530926.0,2018,51
530926.0,2019,88
530927.0,2010,53
530927.0,2011,56
530927.0,2012,67
530927.0,2013,52
530927.0,2014,35
530927.0,2015,26
530927.0,2016,13
530927.0,2017,10
530927.0,2018,14
530927.0,2019,26
532301.0,2010,10
532301.0,2011,1
532301.0,2012,19
532301.0,2013,18
532301.0,2014,13
532301.0,2015,7
532301.0,2016,4
532301.0,2017,2
532301.0,2018,7
532301.0,2019,19
532322.0,2010,7
532322.0,2011,2
532322.0,2012,1
532322.0,2013,13
532322.0,2014,16
532322.0,2015,4
532322.0,2016,6
532322.0,2017,1
532322.0,2018,2
532322.0,2019,2
532323.0,2010,1
532323.0,2011,5
532323.0,2012,1
532323.0,2013,5
532323.0,2014,36
532323.0,2015,1
532323.0,2016,4
532323.0,2017,1
532323.0,2018,3
532323.0,2019,6
532324.0,2010,7
532324.0,2012,3
532324.0,2013,6
532324.0,2014,6
532324.0,2015,3
532324.0,2017,2
532324.0,2018,4
532324.0,2019,5
532325.0,2010,3
532325.0,2011,1
532325.0,2013,10
532325.0,2014,16
532325.0,2016,3
532325.0,2017,2
532325.0,2018,4
532325.0,2019,2
532326.0,2010,11
532326.0,2011,5
532326.0,2012,6
532326.0,2013,12
532326.0,2014,29
532326.0,2015,1
532326.0,2016,14
532326.0,2017,18
532326.0,2018,14
532326.0,2019,6
532327.0,2010,33
532327.0,2011,43
532327.0,2012,19
532327.0,2013,85
532327.0,2014,96
532327.0,2015,14
532327.0,2016,35
532327.0,2017,19
532327.0,2018,24
532327.0,2019,80
532328.0,2010,12
532328.0,2011,1
532328.0,2012,15
532328.0,2013,2
532328.0,2014,2
532328.0,2015,25
532328.0,2016,9
532328.0,2017,3
532328.0,2018,29
532328.0,2019,47
532329.0,2010,24
532329.0,2011,5
532329.0,2012,4
532329.0,2013,4
532329.0,2014,58
532329.0,2015,6
532329.0,2016,1
532329.0,2017,4
532329.0,2018,8
532329.0,2019,27
532331.0,2010,80
532331.0,2011,8
532331.0,2012,12
532331.0,2013,72
532331.0,2014,115
532331.0,2015,2
532331.0,2016,13
532331.0,2017,8
532331.0,2018,12
532331.0,2019,23
532501.0,2010,190
532501.0,2011,75
532501.0,2012,82
532501.0,2013,42
532501.0,2014,82
532501.0,2015,61
532501.0,2016,33
532501.0,2017,20
532501.0,2018,29
532501.0,2019,52
532502.0,2010,395
532502.0,2011,56
532502.0,2012,184
532502.0,2013,208
532502.0,2014,214
532502.0,2015,178
532502.0,2016,242
532502.0,2017,116
532502.0,2018,186
532502.0,2019,153
532503.0,2010,122
532503.0,2011,18
532503.0,2012,52
532503.0,2013,40
532503.0,2014,96
532503.0,2015,42
532503.0,2016,58
532503.0,2017,32
532503.0,2018,59
532503.0,2019,26
532504.0,2010,423
532504.0,2011,43
532504.0,2012,161
532504.0,2013,142
532504.0,2014,137
532504.0,2015,123
532504.0,2016,93
532504.0,2017,114
532504.0,2018,98
532504.0,2019,109
532523.0,2010,139
532523.0,2011,3
532523.0,2012,43
532523.0,2013,26
532523.0,2014,47
532523.0,2015,16
532523.0,2016,41
532523.0,2017,11
532523.0,2018,14
532523.0,2019,24
532524.0,2010,466
532524.0,2011,90
532524.0,2012,263
532524.0,2013,174
532524.0,2014,235
532524.0,2015,130
532524.0,2016,175
532524.0,2017,105
532524.0,2018,167
532524.0,2019,222
532525.0,2010,441
532525.0,2011,153
532525.0,2012,230
532525.0,2013,125
532525.0,2014,113
532525.0,2015,92
532525.0,2016,77
532525.0,2017,52
532525.0,2018,97
532525.0,2019,96
532527.0,2010,51
532527.0,2011,5
532527.0,2012,13
532527.0,2013,17
532527.0,2014,41
532527.0,2015,10
532527.0,2016,23
532527.0,2017,8
532527.0,2018,11
532527.0,2019,12
532528.0,2010,103
532528.0,2011,9
532528.0,2012,43
532528.0,2013,21
532528.0,2014,51
532528.0,2015,33
532528.0,2016,31
532528.0,2017,15
532528.0,2018,21
532528.0,2019,43
532529.0,2010,99
532529.0,2011,19
532529.0,2012,53
532529.0,2013,33
532529.0,2014,61
532529.0,2015,18
532529.0,2016,28
532529.0,2017,11
532529.0,2018,20
532529.0,2019,19
532530.0,2010,160
532530.0,2011,23
532530.0,2012,59
532530.0,2013,30
532530.0,2014,80
532530.0,2015,54
532530.0,2016,48
532530.0,2017,28
532530.0,2018,19
532530.0,2019,48
532531.0,2010,83
532531.0,2011,20
532531.0,2012,63
532531.0,2013,43
532531.0,2014,56
532531.0,2015,72
532531.0,2016,39
532531.0,2017,16
532531.0,2018,15
532531.0,2019,28
532532.0,2010,63
532532.0,2011,5
532532.0,2012,8
532532.0,2013,12
532532.0,2014,25
532532.0,2015,20
532532.0,2016,4
532532.0,2017,3
532532.0,2018,7
532532.0,2019,14
532601.0,2010,199
532601.0,2011,16
532601.0,2012,65
532601.0,2013,39
532601.0,2014,150
532601.0,2015,68
532601.0,2016,73
532601.0,2017,40
532601.0,2018,72
532601.0,2019,70
532622.0,2010,387
532622.0,2011,9
532622.0,2012,95
532622.0,2013,78
532622.0,2014,254
532622.0,2015,86
532622.0,2016,272
532622.0,2017,41
532622.0,2018,110
532622.0,2019,91
532623.0,2010,50
532623.0,2011,5
532623.0,2012,8
532623.0,2013,17
532623.0,2014,5
532623.0,2015,7
532623.0,2016,12
532623.0,2017,2
532623.0,2018,5
532623.0,2019,13
532624.0,2010,151
532624.0,2011,11
532624.0,2012,66
532624.0,2013,19
532624.0,2014,57
532624.0,2015,58
532624.0,2016,67
532624.0,2017,39
532624.0,2018,18
532624.0,2019,24
532625.0,2010,79
532625.0,2011,18
532625.0,2012,22
532625.0,2013,17
532625.0,2014,35
532625.0,2015,23
532625.0,2016,27
532625.0,2017,7
532625.0,2018,11
532625.0,2019,13
532626.0,2010,628
532626.0,2011,44
532626.0,2012,364
532626.0,2013,245
532626.0,2014,509
532626.0,2015,213
532626.0,2016,399
532626.0,2017,132
532626.0,2018,365
532626.0,2019,365
532627.0,2010,1499
532627.0,2011,68
532627.0,2012,405
532627.0,2013,225
532627.0,2014,822
532627.0,2015,415
532627.0,2016,607
532627.0,2017,290
532627.0,2018,333
532627.0,2019,244
532628.0,2010,512
532628.0,2011,80
532628.0,2012,182
532628.0,2013,59
532628.0,2014,139
532628.0,2015,231
532628.0,2016,171
532628.0,2017,73
532628.0,2018,52
532628.0,2019,72
532801.0,2010,233
532801.0,2011,107
532801.0,2012,229
532801.0,2013,100
532801.0,2014,206
532801.0,2015,147
532801.0,2016,113
532801.0,2017,62
532801.0,2018,47
532801.0,2019,60
532822.0,2010,423
532822.0,2011,341
532822.0,2012,550
532822.0,2013,291
532822.0,2014,398
532822.0,2015,231
532822.0,2016,284
532822.0,2017,125
532822.0,2018,101
532822.0,2019,272
532823.0,2010,330
532823.0,2011,68
532823.0,2012,215
532823.0,2013,113
532823.0,2014,161
532823.0,2015,110
532823.0,2016,79
532823.0,2017,13
532823.0,2018,29
532823.0,2019,85
532901.0,2010,34
532901.0,2011,9
532901.0,2012,18
532901.0,2013,59
532901.0,2014,36
532901.0,2015,6
532901.0,2016,2
532901.0,2017,7
532901.0,2018,17
532901.0,2019,23
532922.0,2010,84
532922.0,2011,4
532922.0,2012,23
532922.0,2013,48
532922.0,2014,44
532922.0,2015,10
532922.0,2016,12
532922.0,2017,24
532922.0,2018,18
532922.0,2019,15
532923.0,2010,29
532923.0,2011,2
532923.0,2012,8
532923.0,2013,16
532923.0,2014,86
532923.0,2015,15
532923.0,2016,4
532923.0,2017,8
532923.0,2018,18
532923.0,2019,50
532924.0,2010,29
532924.0,2011,26
532924.0,2012,38
532924.0,2013,22
532924.0,2014,45
532924.0,2015,27
532924.0,2016,8
532924.0,2017,17
532924.0,2018,17
532924.0,2019,64
532925.0,2010,3
532925.0,2011,1
532925.0,2012,5
532925.0,2013,4
532925.0,2014,12
532925.0,2015,5
532925.0,2016,2
532925.0,2017,8
532925.0,2018,5
532925.0,2019,15
532926.0,2010,6
532926.0,2011,7
532926.0,2012,2
532926.0,2013,6
532926.0,2014,5
532926.0,2016,1
532926.0,2018,3
532926.0,2019,7
532927.0,2010,75
532927.0,2011,10
532927.0,2012,27
532927.0,2013,17
532927.0,2014,30
532927.0,2015,6
532927.0,2016,1
532927.0,2017,2
532927.0,2018,10
532927.0,2019,13
532928.0,2010,292
532928.0,2011,38
532928.0,2012,70
532928.0,2013,177
532928.0,2014,105
532928.0,2015,4
532928.0,2016,2
532928.0,2017,3
532928.0,2018,2
532928.0,2019,2
532929.0,2010,630
532929.0,2011,45
532929.0,2012,257
532929.0,2013,371
532929.0,2014,127
532929.0,2015,80
532929.0,2017,29
532929.0,2018,13
532929.0,2019,28
532930.0,2010,70
532930.0,2011,18
532930.0,2012,48
532930.0,2013,59
532930.0,2014,11
532930.0,2015,12
532930.0,2016,10
532930.0,2017,31
532930.0,2018,22
532930.0,2019,34
532931.0,2010,82
532931.0,2011,11
532931.0,2012,62
532931.0,2013,52
532931.0,2014,54
532931.0,2015,6
532931.0,2016,1
532931.0,2017,4
532931.0,2018,7
532931.0,2019,5
532932.0,2010,24
532932.0,2011,7
532932.0,2012,30
532932.0,2013,36
532932.0,2014,33
532932.0,2015,18
532932.0,2016,6
532932.0,2017,29
532932.0,2018,16
532932.0,2019,43
533102.0,2010,24
533102.0,2011,15
533102.0,2012,107
533102.0,2013,65
533102.0,2014,82
533102.0,2015,7
533102.0,2016,25
533102.0,2017,14
533102.0,2018,12
533102.0,2019,17
533103.0,2010,62
533103.0,2011,71
533103.0,2012,124
533103.0,2013,57
533103.0,2014,53
533103.0,2015,22
533103.0,2016,17
533103.0,2017,24
533103.0,2018,23
533103.0,2019,12
533122.0,2010,9
533122.0,2011,4
533122.0,2012,8
533122.0,2013,12
533122.0,2014,17
533122.0,2015,4
533122.0,2016,3
533122.0,2017,5
533122.0,2018,13
533122.0,2019,7
533123.0,2010,151
533123.0,2011,104
533123.0,2012,227
533123.0,2013,151
533123.0,2014,176
533123.0,2015,44
533123.0,2016,50
533123.0,2017,27
533123.0,2018,41
533123.0,2019,19
533124.0,2010,31
533124.0,2011,42
533124.0,2012,155
533124.0,2013,62
533124.0,2014,86
533124.0,2015,27
533124.0,2016,40
533124.0,2017,33
533124.0,2018,34
533124.0,2019,23
533321.0,2010,132
533321.0,2011,3
533321.0,2012,17
533321.0,2013,107
533321.0,2014,93
533321.0,2015,35
533321.0,2016,2
533321.0,2017,20
533321.0,2018,10
533321.0,2019,6
533323.0,2010,15
533323.0,2011,1
533323.0,2012,3
533323.0,2013,26
533323.0,2014,17
533323.0,2015,3
533323.0,2016,1
533323.0,2017,23
533323.0,2019,1
533324.0,2010,9
533324.0,2011,9
533324.0,2012,14
533324.0,2013,13
533324.0,2014,36
533324.0,2015,1
533324.0,2017,2
533325.0,2010,336
533325.0,2011,11
533325.0,2012,76
533325.0,2013,323
533325.0,2014,89
533325.0,2015,73
533325.0,2016,8
533325.0,2017,66
533325.0,2018,7
533325.0,2019,15
533401.0,2010,55
533401.0,2011,23
533401.0,2012,30
533401.0,2013,110
533401.0,2014,64
533401.0,2015,22
533401.0,2016,10
533401.0,2017,9
533401.0,2018,3
533401.0,2019,4
533422.0,2010,1
533422.0,2011,1
533422.0,2013,8
533422.0,2014,5
533422.0,2016,3
533422.0,2017,5
533422.0,2019,2
533423.0,2010,59
533423.0,2011,10
533423.0,2012,15
533423.0,2013,77
533423.0,2014,12
533423.0,2015,24
533423.0,2016,26
533423.0,2017,4
533423.0,2019,4
540102.0,2010,7
540102.0,2011,13
540102.0,2012,13
540102.0,2013,12
540102.0,2014,17
540102.0,2015,28
540102.0,2016,36
540102.0,2017,46
540102.0,2018,45
540102.0,2019,56
540103.0,2010,2
540103.0,2011,2
540103.0,2012,1
540103.0,2013,9
540103.0,2014,10
540103.0,2015,6
540103.0,2016,13
540103.0,2017,10
540103.0,2018,14
540103.0,2019,21
540121.0,2010,1
540121.0,2015,6
540121.0,2016,2
540121.0,2017,3
540121.0,2018,6
540121.0,2019,12
540122.0,2014,1
540122.0,2017,1
540122.0,2018,2
540123.0,2017,1
540124.0,2011,3
540124.0,2015,2
540124.0,2016,1
540124.0,2018,1
540124.0,2019,6
540126.0,2011,1
540126.0,2015,4
540126.0,2016,1
540126.0,2017,7
540126.0,2018,1
540126.0,2019,6
540127.0,2010,1
540127.0,2011,2
540127.0,2014,2
540127.0,2016,1
540127.0,2019,1
540202.0,2013,1
540202.0,2014,2
540202.0,2015,4
540202.0,2016,5
540202.0,2017,8
540202.0,2018,9
540202.0,2019,11
540221.0,2011,1
540221.0,2012,1
540221.0,2017,2
540223.0,2015,1
540223.0,2016,1
540223.0,2018,2
540223.0,2019,2
540224.0,2010,3
540224.0,2011,4
540224.0,2012,3
540224.0,2013,6
540224.0,2014,4
540224.0,2015,4
540224.0,2016,2
540224.0,2017,3
540224.0,2018,4
540224.0,2019,2
540225.0,2019,1
540226.0,2010,2
540226.0,2018,1
540227.0,2010,1
540227.0,2017,1
540228.0,2015,1
540228.0,2019,5
540230.0,2011,1
540230.0,2012,2
540230.0,2019,1
540231.0,2014,1
540232.0,2010,1
540232.0,2011,2
540232.0,2012,1
540232.0,2014,2
540232.0,2015,1
540232.0,2016,1
540232.0,2017,1
540232.0,2019,2
540233.0,2011,1
540233.0,2013,2
540233.0,2014,1
540233.0,2015,2
540233.0,2017,2
540233.0,2018,1
540233.0,2019,1
540234.0,2011,2
540234.0,2012,2
540234.0,2013,1
540234.0,2014,3
540234.0,2016,1
540234.0,2017,3
540235.0,2013,1
540236.0,2010,2
540236.0,2012,1
540236.0,2013,2
540236.0,2017,2
540236.0,2019,2
540237.0,2016,1
540237.0,2019,1
540302.0,2011,3
540302.0,2012,8
540302.0,2013,2
540302.0,2014,1
540302.0,2016,1
540302.0,2017,6
540302.0,2018,1
540302.0,2019,1
540321.0,2011,1
540321.0,2012,6
540321.0,2013,9
540321.0,2015,11
540321.0,2017,1
540321.0,2018,1
540322.0,2010,24
540322.0,2011,4
540322.0,2012,17
540322.0,2013,3
540322.0,2014,1
540322.0,2015,42
540322.0,2018,2
540322.0,2019,1
540323.0,2014,1
540323.0,2019,1
540324.0,2011,1
540324.0,2012,2
540324.0,2014,1
540324.0,2015,2
540324.0,2017,2
540324.0,2018,1
540324.0,2019,1
540325.0,2010,4
540325.0,2011,4
540325.0,2012,17
540325.0,2013,4
540325.0,2014,2
540325.0,2015,4
540325.0,2016,4
540325.0,2017,1
540325.0,2018,1
540325.0,2019,1
540326.0,2010,2
540326.0,2012,1
540326.0,2014,6
540326.0,2015,1
540326.0,2016,4
540326.0,2018,1
540326.0,2019,6
540327.0,2010,8
