date,pm25_mean,pm25_max,pm25_std,pm25_count,fire_count,brightness_mean,brightness_max,confidence_mean
2017-10-20,64.67342693754253,198.63014350040623,31.002574805771793,0,311,308.11479099678456,345.5,55.533762057877816
2017-10-24,64.67342693754253,198.63014350040623,31.002574805771793,0,766,309.41005221932113,368.5,56.853785900783286
2017-10-25,64.67342693754253,198.63014350040623,31.002574805771793,0,510,309.884705882353,359.4,53.81372549019608
2017-10-26,64.67342693754253,198.63014350040623,31.002574805771793,0,1931,315.5572760227861,411.4,63.48524080787157
2017-10-27,64.67342693754253,198.63014350040623,31.002574805771793,0,447,309.5480984340045,365.3,55.45413870246085
2017-10-28,64.67342693754253,198.63014350040623,31.002574805771793,0,744,311.445564516129,383.0,53.33467741935484
2017-10-29,64.67342693754253,198.63014350040623,31.002574805771793,0,618,310.554854368932,357.2,53.28155339805825
2017-10-30,64.67342693754253,198.63014350040623,31.002574805771793,0,851,312.1514688601645,387.4,56.10223266745006
2017-10-31,64.67342693754253,198.63014350040623,31.002574805771793,0,1142,311.9125218914185,418.5,56.56830122591944
2017-11-01,64.67342693754253,198.63014350040623,31.002574805771793,0,968,315.49535123966945,372.0,52.48450413223141
2017-11-02,64.67342693754253,198.63014350040623,31.002574805771793,0,772,314.22875647668394,384.0,53.44818652849741
2017-11-03,64.67342693754253,198.63014350040623,31.002574805771793,0,326,309.6760736196319,385.7,47.809815950920246
2017-11-04,64.67342693754253,198.63014350040623,31.002574805771793,0,355,310.7025352112676,393.1,54.43943661971831
2017-11-05,64.67342693754253,198.63014350040623,31.002574805771793,0,1304,308.6111963190184,355.9,50.556748466257666
2017-11-06,64.67342693754253,198.63014350040623,31.002574805771793,0,592,308.7721283783784,350.3,54.035472972972975
2018-03-21,29.87974634690181,60.49267246185882,8.107370501192117,8982,394,307.5624365482234,337.8,52.45685279187817
2018-03-22,37.875186059596274,104.84915073446004,15.100547426889595,8982,540,311.22648148148147,351.0,56.05925925925926
2018-03-24,36.275482049740454,109.01643529581445,15.619361088379598,8982,1119,314.09830205540663,419.9,59.90080428954423
2018-03-25,38.729842949098355,92.61255482231827,15.412918442777382,8982,386,312.2367875647668,348.0,58.4300518134715
2018-03-26,50.487847071865914,131.02145311248677,19.34941274236825,8982,1297,315.6832690824981,389.0,61.65535851966076
2018-03-28,24.710478717559287,107.47615274605492,12.325366669231645,8982,361,310.90969529085874,368.4,54.64819944598338
2018-03-29,21.902825598560945,95.76798911844998,9.721804840998468,8982,509,309.8390962671906,342.9,55.37917485265226
2018-03-30,47.33311269192024,203.2486481050552,26.607920484552036,8982,1168,311.36986301369865,356.4,57.21404109589041
2018-04-04,18.80303058226616,78.50255271510622,8.615704172260658,8982,1117,309.1058191584602,403.1,55.88719785138765
2018-04-06,33.37594271201838,101.24845997668388,19.689827308562137,8982,577,312.56499133448875,368.5,57.005199306759096
2018-04-07,35.958035667047724,169.782221432343,24.417376637050467,8982,413,309.71743341404357,363.8,54.714285714285715
2018-04-09,35.77594894681733,180.72488628772535,19.36954517317173,8982,951,315.1880126182965,392.5,61.645636172450054
2018-04-22,21.8090313570992,69.33225669266706,7.382062016752107,8982,378,313.5669312169312,383.3,58.076719576719576
2018-04-24,26.53759324979525,78.01550835362397,11.748853934144483,8982,397,316.45566750629723,371.1,59.904282115869016
2018-04-25,27.492781198211677,83.1480832488775,12.399676303926489,8982,637,320.2850863422292,395.6,60.141287284144425
2018-04-27,24.00365941001793,70.37787765847831,7.8331617062844545,8982,420,315.1671428571429,402.3,58.22857142857143
